	mass 2.0_time	mass 2.0_value	mass 4.0_time	mass 4.0_value	mass 5.5_time	mass 5.5_value	mass 12.0_time	mass 12.0_value	mass 15.0_time	mass 15.0_value	mass 16.0_time	mass 16.0_value	mass 18.0_time	mass 18.0_value	mass 28.0_time	mass 28.0_value	mass 32.0_time	mass 32.0_value	mass 40.0_time	mass 40.0_value	mass 44.0_time	mass 44.0_value
55	2023/01/16 13:35:52.666	1.11101e-10	2023/01/16 13:35:55.917	3.51e-14	2023/01/16 13:35:56.167	3.27e-14	2023/01/16 13:35:56.417	3.242e-13	2023/01/16 13:35:56.667	1.607e-13	2023/01/16 13:35:56.917	7.034e-13	2023/01/16 13:35:57.167	1.736e-12	2023/01/16 13:35:57.418	1.6481e-12	2023/01/16 13:35:57.668	2.116e-13	2023/01/16 13:35:57.918	3.05e-14	2023/01/16 13:35:58.669	2.34887e-11
56	2023/01/16 13:35:59.061	1.10811e-10	2023/01/16 13:36:02.312	3.38e-14	2023/01/16 13:36:02.562	3.18e-14	2023/01/16 13:36:02.812	3.346e-13	2023/01/16 13:36:03.062	1.556e-13	2023/01/16 13:36:03.312	7.342e-13	2023/01/16 13:36:03.562	1.6881e-12	2023/01/16 13:36:03.813	1.6009e-12	2023/01/16 13:36:04.063	1.91e-13	2023/01/16 13:36:04.313	3.69e-14	2023/01/16 13:36:05.064	2.35425e-11
57	2023/01/16 13:36:05.456	1.11482e-10	2023/01/16 13:36:08.707	1.07e-14	2023/01/16 13:36:08.957	3.16e-14	2023/01/16 13:36:09.207	3.599e-13	2023/01/16 13:36:09.457	1.896e-13	2023/01/16 13:36:09.707	6.959e-13	2023/01/16 13:36:09.957	1.7198e-12	2023/01/16 13:36:10.208	1.6221e-12	2023/01/16 13:36:10.458	1.902e-13	2023/01/16 13:36:10.708	1.82e-14	2023/01/16 13:36:11.459	2.35425e-11
58	2023/01/16 13:36:11.851	1.11439e-10	2023/01/16 13:36:15.102	4.58e-14	2023/01/16 13:36:15.352	4.18e-14	2023/01/16 13:36:15.602	3.154e-13	2023/01/16 13:36:15.852	1.975e-13	2023/01/16 13:36:16.102	7.316e-13	2023/01/16 13:36:16.352	1.7419e-12	2023/01/16 13:36:16.603	1.5873e-12	2023/01/16 13:36:16.853	1.809e-13	2023/01/16 13:36:17.103	2.03e-14	2023/01/16 13:36:17.854	2.40262e-11
59	2023/01/16 13:36:18.246	1.11633e-10	2023/01/16 13:36:21.497	2.97e-14	2023/01/16 13:36:21.747	2.81e-14	2023/01/16 13:36:21.997	3.14e-13	2023/01/16 13:36:22.247	1.94e-13	2023/01/16 13:36:22.497	7.059e-13	2023/01/16 13:36:22.747	1.693e-12	2023/01/16 13:36:22.998	1.625e-12	2023/01/16 13:36:23.248	1.709e-13	2023/01/16 13:36:23.498	3.55e-14	2023/01/16 13:36:24.249	2.34887e-11
60	2023/01/16 13:36:24.641	1.11805e-10	2023/01/16 13:36:27.892	3.18e-14	2023/01/16 13:36:28.142	3.41e-14	2023/01/16 13:36:28.392	3.171e-13	2023/01/16 13:36:28.642	1.713e-13	2023/01/16 13:36:28.892	7.1e-13	2023/01/16 13:36:29.142	1.71e-12	2023/01/16 13:36:29.393	1.5777e-12	2023/01/16 13:36:29.643	1.706e-13	2023/01/16 13:36:29.893	2.27e-14	2023/01/16 13:36:30.644	2.37037e-11
61	2023/01/16 13:36:31.036	1.11536e-10	2023/01/16 13:36:34.287	2.84e-14	2023/01/16 13:36:34.537	2.31e-14	2023/01/16 13:36:34.787	3.117e-13	2023/01/16 13:36:35.037	1.923e-13	2023/01/16 13:36:35.287	7.281e-13	2023/01/16 13:36:35.537	1.6788e-12	2023/01/16 13:36:35.788	1.6209e-12	2023/01/16 13:36:36.038	1.783e-13	2023/01/16 13:36:36.288	3.9e-14	2023/01/16 13:36:37.039	2.39187e-11
62	2023/01/16 13:36:37.431	1.11343e-10	2023/01/16 13:36:40.682	5.52e-14	2023/01/16 13:36:40.932	1.62e-14	2023/01/16 13:36:41.182	3.319e-13	2023/01/16 13:36:41.432	1.813e-13	2023/01/16 13:36:41.682	7.224e-13	2023/01/16 13:36:41.932	1.776e-12	2023/01/16 13:36:42.183	1.6359e-12	2023/01/16 13:36:42.433	1.809e-13	2023/01/16 13:36:42.683	4.38e-14	2023/01/16 13:36:43.434	2.37037e-11
63	2023/01/16 13:36:43.826	1.11257e-10	2023/01/16 13:36:47.077	2.25e-14	2023/01/16 13:36:47.327	3.61e-14	2023/01/16 13:36:47.577	3.259e-13	2023/01/16 13:36:47.827	1.61e-13	2023/01/16 13:36:48.077	7.16e-13	2023/01/16 13:36:48.327	1.6656e-12	2023/01/16 13:36:48.578	1.611e-12	2023/01/16 13:36:48.828	1.943e-13	2023/01/16 13:36:49.078	3.29e-14	2023/01/16 13:36:49.829	2.35425e-11
64	2023/01/16 13:36:50.221	1.11009e-10	2023/01/16 13:36:53.472	3.38e-14	2023/01/16 13:36:53.722	3.57e-14	2023/01/16 13:36:53.972	3.231e-13	2023/01/16 13:36:54.222	1.764e-13	2023/01/16 13:36:54.472	7.196e-13	2023/01/16 13:36:54.722	1.7338e-12	2023/01/16 13:36:54.973	1.5965e-12	2023/01/16 13:36:55.223	1.916e-13	2023/01/16 13:36:55.473	3.17e-14	2023/01/16 13:36:56.224	2.38112e-11
65	2023/01/16 13:36:56.616	1.10929e-10	2023/01/16 13:36:59.867	3.6e-14	2023/01/16 13:37:00.117	3.77e-14	2023/01/16 13:37:00.367	3.231e-13	2023/01/16 13:37:00.617	2.07e-13	2023/01/16 13:37:00.867	6.759e-13	2023/01/16 13:37:01.117	1.6981e-12	2023/01/16 13:37:01.368	1.6064e-12	2023/01/16 13:37:01.618	1.687e-13	2023/01/16 13:37:01.868	2.75e-14	2023/01/16 13:37:02.619	2.3865e-11
66	2023/01/16 13:37:03.011	1.10832e-10	2023/01/16 13:37:06.262	2.75e-14	2023/01/16 13:37:06.512	3.94e-14	2023/01/16 13:37:06.762	3.42e-13	2023/01/16 13:37:07.012	1.744e-13	2023/01/16 13:37:07.262	7.147e-13	2023/01/16 13:37:07.512	1.7146e-12	2023/01/16 13:37:07.763	1.636e-12	2023/01/16 13:37:08.013	1.685e-13	2023/01/16 13:37:08.263	2.59e-14	2023/01/16 13:37:09.014	2.40262e-11
67	2023/01/16 13:37:09.406	1.11783e-10	2023/01/16 13:37:12.657	4.82e-14	2023/01/16 13:37:12.907	2.7e-14	2023/01/16 13:37:13.157	3.297e-13	2023/01/16 13:37:13.407	1.799e-13	2023/01/16 13:37:13.657	7.174e-13	2023/01/16 13:37:13.907	1.7277e-12	2023/01/16 13:37:14.158	1.6265e-12	2023/01/16 13:37:14.408	1.708e-13	2023/01/16 13:37:14.658	3.17e-14	2023/01/16 13:37:15.409	2.39725e-11
68	2023/01/16 13:37:15.801	1.11375e-10	2023/01/16 13:37:19.052	3.98e-14	2023/01/16 13:37:19.302	2.03e-14	2023/01/16 13:37:19.552	3.307e-13	2023/01/16 13:37:19.802	1.67e-13	2023/01/16 13:37:20.052	6.933e-13	2023/01/16 13:37:20.303	1.7134e-12	2023/01/16 13:37:20.553	1.6305e-12	2023/01/16 13:37:20.803	1.943e-13	2023/01/16 13:37:21.053	2.53e-14	2023/01/16 13:37:21.804	2.3865e-11
69	2023/01/16 13:37:22.196	1.11955e-10	2023/01/16 13:37:25.447	2.69e-14	2023/01/16 13:37:25.697	4.39e-14	2023/01/16 13:37:25.947	3.034e-13	2023/01/16 13:37:26.197	1.825e-13	2023/01/16 13:37:26.447	7.062e-13	2023/01/16 13:37:26.698	1.7055e-12	2023/01/16 13:37:26.948	1.5843e-12	2023/01/16 13:37:27.198	1.989e-13	2023/01/16 13:37:27.448	3e-14	2023/01/16 13:37:28.199	2.40262e-11
70	2023/01/16 13:37:28.591	1.1145e-10	2023/01/16 13:37:31.842	1.83e-14	2023/01/16 13:37:32.092	2.9e-14	2023/01/16 13:37:32.342	3.422e-13	2023/01/16 13:37:32.592	1.827e-13	2023/01/16 13:37:32.842	7.223e-13	2023/01/16 13:37:33.093	1.7185e-12	2023/01/16 13:37:33.343	1.6543e-12	2023/01/16 13:37:33.593	1.858e-13	2023/01/16 13:37:33.843	2.45e-14	2023/01/16 13:37:34.594	2.39725e-11
71	2023/01/16 13:37:34.986	1.11149e-10	2023/01/16 13:37:38.237	4.35e-14	2023/01/16 13:37:38.487	1.87e-14	2023/01/16 13:37:38.737	3.175e-13	2023/01/16 13:37:38.987	1.751e-13	2023/01/16 13:37:39.237	6.878e-13	2023/01/16 13:37:39.488	1.7167e-12	2023/01/16 13:37:39.738	1.6443e-12	2023/01/16 13:37:39.988	1.809e-13	2023/01/16 13:37:40.238	3.64e-14	2023/01/16 13:37:40.989	2.3865e-11
72	2023/01/16 13:37:41.381	1.11466e-10	2023/01/16 13:37:44.632	2.58e-14	2023/01/16 13:37:44.882	2.66e-14	2023/01/16 13:37:45.132	3.005e-13	2023/01/16 13:37:45.382	1.83e-13	2023/01/16 13:37:45.632	6.864e-13	2023/01/16 13:37:45.883	1.7253e-12	2023/01/16 13:37:46.133	1.6184e-12	2023/01/16 13:37:46.383	1.889e-13	2023/01/16 13:37:46.633	1.74e-14	2023/01/16 13:37:47.384	2.408e-11
73	2023/01/16 13:37:47.776	1.11224e-10	2023/01/16 13:37:51.027	3.44e-14	2023/01/16 13:37:51.277	2.52e-14	2023/01/16 13:37:51.527	3.168e-13	2023/01/16 13:37:51.777	1.962e-13	2023/01/16 13:37:52.027	7.539e-13	2023/01/16 13:37:52.278	1.6547e-12	2023/01/16 13:37:52.528	1.6004e-12	2023/01/16 13:37:52.778	1.772e-13	2023/01/16 13:37:53.028	4.69e-14	2023/01/16 13:37:53.779	2.39187e-11
74	2023/01/16 13:37:54.171	1.11219e-10	2023/01/16 13:37:57.422	3.7e-14	2023/01/16 13:37:57.672	3.65e-14	2023/01/16 13:37:57.922	3.326e-13	2023/01/16 13:37:58.172	1.582e-13	2023/01/16 13:37:58.422	6.985e-13	2023/01/16 13:37:58.673	1.6921e-12	2023/01/16 13:37:58.923	1.6556e-12	2023/01/16 13:37:59.173	1.925e-13	2023/01/16 13:37:59.423	3.34e-14	2023/01/16 13:38:00.174	2.37037e-11
75	2023/01/16 13:38:00.566	1.11316e-10	2023/01/16 13:38:03.817	3.24e-14	2023/01/16 13:38:04.067	3.17e-14	2023/01/16 13:38:04.317	3.198e-13	2023/01/16 13:38:04.567	1.657e-13	2023/01/16 13:38:04.817	7.322e-13	2023/01/16 13:38:05.068	1.7109e-12	2023/01/16 13:38:05.318	1.6125e-12	2023/01/16 13:38:05.568	1.774e-13	2023/01/16 13:38:05.818	3.72e-14	2023/01/16 13:38:06.569	2.39725e-11
76	2023/01/16 13:38:06.961	1.11434e-10	2023/01/16 13:38:10.212	3.76e-14	2023/01/16 13:38:10.462	5.18e-14	2023/01/16 13:38:10.712	3.37e-13	2023/01/16 13:38:10.962	1.909e-13	2023/01/16 13:38:11.212	6.893e-13	2023/01/16 13:38:11.463	1.727e-12	2023/01/16 13:38:11.713	1.6072e-12	2023/01/16 13:38:11.963	1.775e-13	2023/01/16 13:38:12.213	3.18e-14	2023/01/16 13:38:12.964	2.40262e-11
77	2023/01/16 13:38:13.356	1.11015e-10	2023/01/16 13:38:16.607	4.08e-14	2023/01/16 13:38:16.857	3e-14	2023/01/16 13:38:17.107	3.158e-13	2023/01/16 13:38:17.357	1.859e-13	2023/01/16 13:38:17.607	7.085e-13	2023/01/16 13:38:17.858	1.7261e-12	2023/01/16 13:38:18.108	1.5919e-12	2023/01/16 13:38:18.358	1.78e-13	2023/01/16 13:38:18.608	3.01e-14	2023/01/16 13:38:19.359	2.4295e-11
78	2023/01/16 13:38:19.751	1.10961e-10	2023/01/16 13:38:23.002	2.09e-14	2023/01/16 13:38:23.252	3.17e-14	2023/01/16 13:38:23.502	3.37e-13	2023/01/16 13:38:23.752	1.957e-13	2023/01/16 13:38:24.002	7.431e-13	2023/01/16 13:38:24.253	1.6998e-12	2023/01/16 13:38:24.503	1.5885e-12	2023/01/16 13:38:24.753	1.871e-13	2023/01/16 13:38:25.003	3.19e-14	2023/01/16 13:38:25.754	2.39187e-11
79	2023/01/16 13:38:26.146	1.10784e-10	2023/01/16 13:38:29.397	3.87e-14	2023/01/16 13:38:29.647	3.74e-14	2023/01/16 13:38:29.897	3.025e-13	2023/01/16 13:38:30.147	1.819e-13	2023/01/16 13:38:30.397	6.665e-13	2023/01/16 13:38:30.648	1.7409e-12	2023/01/16 13:38:30.898	1.5819e-12	2023/01/16 13:38:31.148	1.966e-13	2023/01/16 13:38:31.398	2.93e-14	2023/01/16 13:38:32.149	2.41875e-11
80	2023/01/16 13:38:32.541	1.11579e-10	2023/01/16 13:38:35.792	3.37e-14	2023/01/16 13:38:36.042	2.58e-14	2023/01/16 13:38:36.292	3.358e-13	2023/01/16 13:38:36.542	1.63e-13	2023/01/16 13:38:36.792	7.004e-13	2023/01/16 13:38:37.043	1.7009e-12	2023/01/16 13:38:37.293	1.6288e-12	2023/01/16 13:38:37.543	1.809e-13	2023/01/16 13:38:37.793	3.59e-14	2023/01/16 13:38:38.544	2.40262e-11
81	2023/01/16 13:38:38.936	1.11138e-10	2023/01/16 13:38:42.187	2.27e-14	2023/01/16 13:38:42.437	4.04e-14	2023/01/16 13:38:42.687	3.343e-13	2023/01/16 13:38:42.937	1.879e-13	2023/01/16 13:38:43.187	6.779e-13	2023/01/16 13:38:43.438	1.7028e-12	2023/01/16 13:38:43.688	1.5941e-12	2023/01/16 13:38:43.938	1.817e-13	2023/01/16 13:38:44.188	1.36e-14	2023/01/16 13:38:44.939	2.40262e-11
82	2023/01/16 13:38:45.331	1.11009e-10	2023/01/16 13:38:48.582	2.93e-14	2023/01/16 13:38:48.832	4.96e-14	2023/01/16 13:38:49.082	3.123e-13	2023/01/16 13:38:49.332	1.656e-13	2023/01/16 13:38:49.582	6.976e-13	2023/01/16 13:38:49.833	1.7218e-12	2023/01/16 13:38:50.083	1.5905e-12	2023/01/16 13:38:50.333	1.918e-13	2023/01/16 13:38:50.583	3.24e-14	2023/01/16 13:38:51.334	2.41337e-11
83	2023/01/16 13:38:51.726	1.1102e-10	2023/01/16 13:38:54.977	3.97e-14	2023/01/16 13:38:55.227	3.62e-14	2023/01/16 13:38:55.477	3.268e-13	2023/01/16 13:38:55.727	1.688e-13	2023/01/16 13:38:55.977	7.062e-13	2023/01/16 13:38:56.228	1.7531e-12	2023/01/16 13:38:56.478	1.5828e-12	2023/01/16 13:38:56.728	1.599e-13	2023/01/16 13:38:56.978	4.41e-14	2023/01/16 13:38:57.729	2.35425e-11
84	2023/01/16 13:38:58.121	1.10364e-10	2023/01/16 13:39:01.372	2.34e-14	2023/01/16 13:39:01.622	3.45e-14	2023/01/16 13:39:01.872	3.264e-13	2023/01/16 13:39:02.122	1.815e-13	2023/01/16 13:39:02.372	7.069e-13	2023/01/16 13:39:02.623	1.7208e-12	2023/01/16 13:39:02.873	1.5976e-12	2023/01/16 13:39:03.123	1.829e-13	2023/01/16 13:39:03.373	3.48e-14	2023/01/16 13:39:04.124	2.3865e-11
85	2023/01/16 13:39:04.516	1.10859e-10	2023/01/16 13:39:07.767	3.09e-14	2023/01/16 13:39:08.017	2.81e-14	2023/01/16 13:39:08.267	3.337e-13	2023/01/16 13:39:08.517	1.842e-13	2023/01/16 13:39:08.767	6.617e-13	2023/01/16 13:39:09.018	1.7249e-12	2023/01/16 13:39:09.268	1.6085e-12	2023/01/16 13:39:09.518	1.784e-13	2023/01/16 13:39:09.768	3.77e-14	2023/01/16 13:39:10.519	2.3865e-11
86	2023/01/16 13:39:10.911	1.11095e-10	2023/01/16 13:39:14.162	4.81e-14	2023/01/16 13:39:14.412	2.59e-14	2023/01/16 13:39:14.662	3.608e-13	2023/01/16 13:39:14.912	1.731e-13	2023/01/16 13:39:15.162	7.196e-13	2023/01/16 13:39:15.413	1.7219e-12	2023/01/16 13:39:15.663	1.5774e-12	2023/01/16 13:39:15.913	1.895e-13	2023/01/16 13:39:16.163	3.82e-14	2023/01/16 13:39:16.914	2.39725e-11
87	2023/01/16 13:39:17.306	1.11262e-10	2023/01/16 13:39:20.557	2.32e-14	2023/01/16 13:39:20.807	3.03e-14	2023/01/16 13:39:21.057	3.441e-13	2023/01/16 13:39:21.307	1.552e-13	2023/01/16 13:39:21.557	6.894e-13	2023/01/16 13:39:21.808	1.6943e-12	2023/01/16 13:39:22.058	1.5927e-12	2023/01/16 13:39:22.308	1.922e-13	2023/01/16 13:39:22.558	3.15e-14	2023/01/16 13:39:23.309	2.37575e-11
88	2023/01/16 13:39:23.701	1.11052e-10	2023/01/16 13:39:26.952	4e-14	2023/01/16 13:39:27.202	3.77e-14	2023/01/16 13:39:27.452	3.294e-13	2023/01/16 13:39:27.702	1.851e-13	2023/01/16 13:39:27.952	6.781e-13	2023/01/16 13:39:28.203	1.7251e-12	2023/01/16 13:39:28.453	1.6126e-12	2023/01/16 13:39:28.703	1.821e-13	2023/01/16 13:39:28.953	3.32e-14	2023/01/16 13:39:29.704	2.39187e-11
89	2023/01/16 13:39:30.096	1.11316e-10	2023/01/16 13:39:33.347	3.93e-14	2023/01/16 13:39:33.597	3.47e-14	2023/01/16 13:39:33.847	3.204e-13	2023/01/16 13:39:34.097	1.787e-13	2023/01/16 13:39:34.347	6.944e-13	2023/01/16 13:39:34.598	1.7008e-12	2023/01/16 13:39:34.848	1.625e-12	2023/01/16 13:39:35.098	1.817e-13	2023/01/16 13:39:35.348	3.82e-14	2023/01/16 13:39:36.099	2.39187e-11
90	2023/01/16 13:39:36.491	1.10655e-10	2023/01/16 13:39:39.742	2.83e-14	2023/01/16 13:39:39.992	3.45e-14	2023/01/16 13:39:40.242	3.221e-13	2023/01/16 13:39:40.492	1.63e-13	2023/01/16 13:39:40.742	6.864e-13	2023/01/16 13:39:40.993	1.7225e-12	2023/01/16 13:39:41.243	1.6037e-12	2023/01/16 13:39:41.493	2.06e-13	2023/01/16 13:39:41.743	1.83e-14	2023/01/16 13:39:42.494	2.39725e-11
91	2023/01/16 13:39:42.886	1.10424e-10	2023/01/16 13:39:46.137	3.51e-14	2023/01/16 13:39:46.387	4.09e-14	2023/01/16 13:39:46.637	3.195e-13	2023/01/16 13:39:46.887	1.767e-13	2023/01/16 13:39:47.137	6.877e-13	2023/01/16 13:39:47.388	1.688e-12	2023/01/16 13:39:47.638	1.5983e-12	2023/01/16 13:39:47.888	1.892e-13	2023/01/16 13:39:48.138	2.29e-14	2023/01/16 13:39:48.889	2.3865e-11
92	2023/01/16 13:39:49.281	1.10977e-10	2023/01/16 13:39:52.532	2.49e-14	2023/01/16 13:39:52.782	2.37e-14	2023/01/16 13:39:53.032	3.461e-13	2023/01/16 13:39:53.282	1.671e-13	2023/01/16 13:39:53.532	7.004e-13	2023/01/16 13:39:53.783	1.7573e-12	2023/01/16 13:39:54.033	1.6003e-12	2023/01/16 13:39:54.283	1.932e-13	2023/01/16 13:39:54.533	2.19e-14	2023/01/16 13:39:55.284	2.3865e-11
93	2023/01/16 13:39:55.676	1.10848e-10	2023/01/16 13:39:58.927	2.61e-14	2023/01/16 13:39:59.177	4.49e-14	2023/01/16 13:39:59.427	2.886e-13	2023/01/16 13:39:59.677	1.995e-13	2023/01/16 13:39:59.927	6.883e-13	2023/01/16 13:40:00.178	1.7276e-12	2023/01/16 13:40:00.428	1.5939e-12	2023/01/16 13:40:00.678	1.652e-13	2023/01/16 13:40:00.928	3.32e-14	2023/01/16 13:40:01.679	2.39187e-11
94	2023/01/16 13:40:02.071	1.10698e-10	2023/01/16 13:40:05.322	3.28e-14	2023/01/16 13:40:05.572	3.08e-14	2023/01/16 13:40:05.822	3.312e-13	2023/01/16 13:40:06.072	1.809e-13	2023/01/16 13:40:06.322	7.009e-13	2023/01/16 13:40:06.573	1.7096e-12	2023/01/16 13:40:06.823	1.5692e-12	2023/01/16 13:40:07.073	1.793e-13	2023/01/16 13:40:07.323	2.24e-14	2023/01/16 13:40:08.074	2.39187e-11
95	2023/01/16 13:40:08.466	1.10499e-10	2023/01/16 13:40:11.717	3.74e-14	2023/01/16 13:40:11.967	1.8e-14	2023/01/16 13:40:12.217	3.425e-13	2023/01/16 13:40:12.467	1.697e-13	2023/01/16 13:40:12.717	7.165e-13	2023/01/16 13:40:12.968	1.6986e-12	2023/01/16 13:40:13.218	1.5844e-12	2023/01/16 13:40:13.468	1.807e-13	2023/01/16 13:40:13.718	3.72e-14	2023/01/16 13:40:14.469	2.37037e-11
96	2023/01/16 13:40:14.861	1.10542e-10	2023/01/16 13:40:18.112	2.55e-14	2023/01/16 13:40:18.362	2.43e-14	2023/01/16 13:40:18.612	3.307e-13	2023/01/16 13:40:18.862	1.713e-13	2023/01/16 13:40:19.112	7.008e-13	2023/01/16 13:40:19.363	1.6765e-12	2023/01/16 13:40:19.613	1.5813e-12	2023/01/16 13:40:19.863	1.571e-13	2023/01/16 13:40:20.113	3.14e-14	2023/01/16 13:40:20.864	2.3865e-11
97	2023/01/16 13:40:21.256	1.10837e-10	2023/01/16 13:40:24.507	4.28e-14	2023/01/16 13:40:24.757	3.5e-14	2023/01/16 13:40:25.007	2.925e-13	2023/01/16 13:40:25.257	1.945e-13	2023/01/16 13:40:25.507	6.843e-13	2023/01/16 13:40:25.758	1.737e-12	2023/01/16 13:40:26.008	1.6139e-12	2023/01/16 13:40:26.258	1.691e-13	2023/01/16 13:40:26.508	3.79e-14	2023/01/16 13:40:27.259	2.39725e-11
98	2023/01/16 13:40:27.651	1.34079e-10	2023/01/16 13:40:30.902	4.41e-14	2023/01/16 13:40:31.152	3.72e-14	2023/01/16 13:40:31.402	3.293e-13	2023/01/16 13:40:31.652	1.733e-13	2023/01/16 13:40:31.902	7.025e-13	2023/01/16 13:40:32.153	1.6966e-12	2023/01/16 13:40:32.403	1.5803e-12	2023/01/16 13:40:32.653	1.545e-13	2023/01/16 13:40:32.903	3.58e-14	2023/01/16 13:40:33.654	2.39725e-11
99	2023/01/16 13:40:34.046	1.26828e-10	2023/01/16 13:40:37.297	4.1e-14	2023/01/16 13:40:37.547	2.46e-14	2023/01/16 13:40:37.797	3.213e-13	2023/01/16 13:40:38.047	1.511e-13	2023/01/16 13:40:38.297	7.014e-13	2023/01/16 13:40:38.548	1.7162e-12	2023/01/16 13:40:38.798	1.6608e-12	2023/01/16 13:40:39.048	1.634e-13	2023/01/16 13:40:39.298	2.65e-14	2023/01/16 13:40:40.049	2.37575e-11
100	2023/01/16 13:40:40.441	1.2478e-10	2023/01/16 13:40:43.692	1.49e-14	2023/01/16 13:40:43.942	4.48e-14	2023/01/16 13:40:44.192	3.042e-13	2023/01/16 13:40:44.442	1.776e-13	2023/01/16 13:40:44.692	7.305e-13	2023/01/16 13:40:44.943	1.6914e-12	2023/01/16 13:40:45.193	1.6077e-12	2023/01/16 13:40:45.443	1.903e-13	2023/01/16 13:40:45.693	4.45e-14	2023/01/16 13:40:46.444	2.38112e-11
101	2023/01/16 13:40:46.836	1.23818e-10	2023/01/16 13:40:50.087	3.64e-14	2023/01/16 13:40:50.337	2.38e-14	2023/01/16 13:40:50.587	3.251e-13	2023/01/16 13:40:50.837	1.929e-13	2023/01/16 13:40:51.087	6.763e-13	2023/01/16 13:40:51.338	1.6967e-12	2023/01/16 13:40:51.588	1.5889e-12	2023/01/16 13:40:51.838	1.85e-13	2023/01/16 13:40:52.088	2.4e-14	2023/01/16 13:40:52.839	2.3865e-11
102	2023/01/16 13:40:53.231	1.23307e-10	2023/01/16 13:40:56.482	4.44e-14	2023/01/16 13:40:56.732	3.24e-14	2023/01/16 13:40:56.982	3.323e-13	2023/01/16 13:40:57.232	1.795e-13	2023/01/16 13:40:57.482	7.255e-13	2023/01/16 13:40:57.733	1.7549e-12	2023/01/16 13:40:57.983	1.6196e-12	2023/01/16 13:40:58.233	1.701e-13	2023/01/16 13:40:58.483	2.32e-14	2023/01/16 13:40:59.234	2.3865e-11
103	2023/01/16 13:40:59.626	1.22716e-10	2023/01/16 13:41:02.877	3.09e-14	2023/01/16 13:41:03.127	3.28e-14	2023/01/16 13:41:03.377	3.255e-13	2023/01/16 13:41:03.627	1.815e-13	2023/01/16 13:41:03.877	6.826e-13	2023/01/16 13:41:04.128	1.7128e-12	2023/01/16 13:41:04.378	1.5914e-12	2023/01/16 13:41:04.628	1.606e-13	2023/01/16 13:41:04.878	2.37e-14	2023/01/16 13:41:05.629	2.38112e-11
104	2023/01/16 13:41:06.021	1.22469e-10	2023/01/16 13:41:09.272	3.91e-14	2023/01/16 13:41:09.522	2.84e-14	2023/01/16 13:41:09.772	3.265e-13	2023/01/16 13:41:10.022	1.676e-13	2023/01/16 13:41:10.272	7.082e-13	2023/01/16 13:41:10.523	1.7069e-12	2023/01/16 13:41:10.773	1.5776e-12	2023/01/16 13:41:11.023	1.79e-13	2023/01/16 13:41:11.273	2.98e-14	2023/01/16 13:41:12.024	2.38112e-11
105	2023/01/16 13:41:12.416	1.21985e-10	2023/01/16 13:41:15.667	3.32e-14	2023/01/16 13:41:15.917	3.52e-14	2023/01/16 13:41:16.167	3.46e-13	2023/01/16 13:41:16.417	1.877e-13	2023/01/16 13:41:16.667	6.804e-13	2023/01/16 13:41:16.918	1.7477e-12	2023/01/16 13:41:17.168	1.5854e-12	2023/01/16 13:41:17.418	1.698e-13	2023/01/16 13:41:17.668	2.17e-14	2023/01/16 13:41:18.419	2.3865e-11
106	2023/01/16 13:41:18.811	1.21953e-10	2023/01/16 13:41:22.062	3.68e-14	2023/01/16 13:41:22.312	3.73e-14	2023/01/16 13:41:22.562	3.233e-13	2023/01/16 13:41:22.812	1.649e-13	2023/01/16 13:41:23.062	7.167e-13	2023/01/16 13:41:23.313	1.764e-12	2023/01/16 13:41:23.563	1.564e-12	2023/01/16 13:41:23.813	1.775e-13	2023/01/16 13:41:24.063	3.27e-14	2023/01/16 13:41:24.814	2.38112e-11
107	2023/01/16 13:41:25.206	1.2191e-10	2023/01/16 13:41:28.457	3.96e-14	2023/01/16 13:41:28.707	3.89e-14	2023/01/16 13:41:28.957	3.102e-13	2023/01/16 13:41:29.207	1.837e-13	2023/01/16 13:41:29.457	6.953e-13	2023/01/16 13:41:29.708	1.7246e-12	2023/01/16 13:41:29.958	1.6384e-12	2023/01/16 13:41:30.208	1.829e-13	2023/01/16 13:41:30.458	3.54e-14	2023/01/16 13:41:31.209	2.39725e-11
108	2023/01/16 13:41:31.601	1.21754e-10	2023/01/16 13:41:34.852	4.8e-14	2023/01/16 13:41:35.102	3.5e-14	2023/01/16 13:41:35.352	3.228e-13	2023/01/16 13:41:35.602	1.858e-13	2023/01/16 13:41:35.852	6.812e-13	2023/01/16 13:41:36.103	1.7446e-12	2023/01/16 13:41:36.353	1.5834e-12	2023/01/16 13:41:36.603	1.879e-13	2023/01/16 13:41:36.853	3.53e-14	2023/01/16 13:41:37.604	2.41337e-11
109	2023/01/16 13:41:37.996	1.21733e-10	2023/01/16 13:41:41.247	4.49e-14	2023/01/16 13:41:41.497	2.92e-14	2023/01/16 13:41:41.747	3.315e-13	2023/01/16 13:41:41.997	1.89e-13	2023/01/16 13:41:42.247	6.995e-13	2023/01/16 13:41:42.498	1.7776e-12	2023/01/16 13:41:42.748	1.6084e-12	2023/01/16 13:41:42.998	2.028e-13	2023/01/16 13:41:43.248	2.68e-14	2023/01/16 13:41:43.999	2.408e-11
