	Live comments	Elapsed time	Coverage	Time	Base_p corrected BA1	Base_p corrected BA2	H2 4K BA2	H2 4K BA1	corr BA2	corr BA1	injection 100mbar	Barion_2	Barion_1	DUAL experiment	DUAL insulation	injection 1mbar	helium	T-platinum	T-CERNOX	I_emission	I_grid
11137		75398.0	5.483564466838778e+16	2022-12-15 13:21:31	6.1529870043326045e-06	6.262568755693583e-06	6.3913043478260866e-06	6.2826086956521735e-06	6.3913043478260866e-06	6.2826086956521735e-06	90.553	2.94e-06	2.89e-06	1.9e-06	4.638e-07	1.1	244.0	-5.275	4277.312		
11138		75405.0	5.483564466838778e+16	2022-12-15 13:21:38	6.1529870043326045e-06	6.262568755693583e-06	6.3913043478260866e-06	6.2826086956521735e-06	6.3913043478260866e-06	6.2826086956521735e-06	90.553	2.94e-06	2.89e-06	1.903e-06	4.632e-07	1.1	244.0	-5.05	4277.312		
11139		75412.0	5.483564466838778e+16	2022-12-15 13:21:45	6.1529870043326045e-06	6.262568755693583e-06	6.3913043478260866e-06	6.2826086956521735e-06	6.3913043478260866e-06	6.2826086956521735e-06	90.553	2.94e-06	2.89e-06	1.903e-06	4.632e-07	1.1	245.0	-5.275	4277.199		
11140		75419.0	5.483564466838778e+16	2022-12-15 13:21:52	6.1529870043326045e-06	6.262568755693583e-06	6.3913043478260866e-06	6.2826086956521735e-06	6.3913043478260866e-06	6.2826086956521735e-06	90.553	2.94e-06	2.89e-06	1.903e-06	4.638e-07	1.1	244.0	-5.163	4277.312		
11141		75427.0	5.483564466838778e+16	2022-12-15 13:22:00	6.1529870043326045e-06	6.262568755693583e-06	6.3913043478260866e-06	6.2826086956521735e-06	6.3913043478260866e-06	6.2826086956521735e-06	90.553	2.94e-06	2.89e-06	1.903e-06	4.638e-07	1.1	244.0	-5.275	4277.424		
11142		75434.0	5.483564466838778e+16	2022-12-15 13:22:07	6.1529870043326045e-06	6.262568755693583e-06	6.3913043478260866e-06	6.2826086956521735e-06	6.3913043478260866e-06	6.2826086956521735e-06	90.553	2.94e-06	2.89e-06	1.903e-06	4.643e-07	1.1	244.0	-5.163	4277.199		
11143		75441.0	5.483564466838778e+16	2022-12-15 13:22:14	6.1529870043326045e-06	6.262568755693583e-06	6.3913043478260866e-06	6.2826086956521735e-06	6.3913043478260866e-06	6.2826086956521735e-06	90.553	2.94e-06	2.89e-06	1.903e-06	4.671e-07	1.1	244.0	-5.387	4277.312		
11144		75448.0	5.484148259499999e+16	2022-12-15 13:22:21	6.1529870043326045e-06	6.262568755693583e-06	6.3913043478260866e-06	6.2826086956521735e-06	6.3913043478260866e-06	6.2826086956521735e-06	90.554	2.94e-06	2.89e-06	1.903e-06	4.671e-07	1.1	244.0	-5.05	4277.312		
11145		75455.0	5.484148259499999e+16	2022-12-15 13:22:28	6.1529870043326045e-06	6.262568755693583e-06	6.3913043478260866e-06	6.2826086956521735e-06	6.3913043478260866e-06	6.2826086956521735e-06	90.554	2.94e-06	2.89e-06	1.903e-06	4.671e-07	1.1	244.0	-5.05	4277.424		
11146		75462.0	5.4847320521612216e+16	2022-12-15 13:22:35	6.1529870043326045e-06	6.262568755693583e-06	6.3913043478260866e-06	6.2826086956521735e-06	6.3913043478260866e-06	6.2826086956521735e-06	90.553	2.94e-06	2.89e-06	1.903e-06	4.671e-07	1.1	244.0	-5.163	4277.424		
11147		75470.0	5.4847320521612216e+16	2022-12-15 13:22:43	6.1529870043326045e-06	6.262568755693583e-06	6.3913043478260866e-06	6.2826086956521735e-06	6.3913043478260866e-06	6.2826086956521735e-06	90.553	2.94e-06	2.89e-06	1.903e-06	4.677e-07	1.1	244.0	-5.163	4277.312		
11148		75477.0	5.4847320521612216e+16	2022-12-15 13:22:50	6.1529870043326045e-06	6.262568755693583e-06	6.3913043478260866e-06	6.2826086956521735e-06	6.3913043478260866e-06	6.2826086956521735e-06	90.553	2.94e-06	2.89e-06	1.903e-06	4.677e-07	1.1	244.0	-5.275	4277.312		
11149		75484.0	5.485315844822443e+16	2022-12-15 13:22:57	6.1529870043326045e-06	6.262568755693583e-06	6.3913043478260866e-06	6.2826086956521735e-06	6.3913043478260866e-06	6.2826086956521735e-06	90.554	2.94e-06	2.89e-06	1.903e-06	4.677e-07	1.1	244.0	-5.163	4277.424		
11150		75491.0	5.4858996374836664e+16	2022-12-15 13:23:04	6.1529870043326045e-06	6.284307886128366e-06	6.41304347826087e-06	6.2826086956521735e-06	6.41304347826087e-06	6.2826086956521735e-06	90.553	2.95e-06	2.89e-06	1.903e-06	4.677e-07	1.1	244.0	-5.387	4277.312		
11151		75498.0	5.4858996374836664e+16	2022-12-15 13:23:11	6.1529870043326045e-06	6.284307886128366e-06	6.41304347826087e-06	6.2826086956521735e-06	6.41304347826087e-06	6.2826086956521735e-06	90.553	2.95e-06	2.89e-06	1.905e-06	4.677e-07	1.1	244.0	-5.387	4277.199		
11152		75505.0	5.4858996374836664e+16	2022-12-15 13:23:18	6.1529870043326045e-06	6.284307886128366e-06	6.41304347826087e-06	6.2826086956521735e-06	6.41304347826087e-06	6.2826086956521735e-06	90.553	2.95e-06	2.89e-06	1.903e-06	4.677e-07	1.1	244.0	-5.05	4277.312		
11153		75513.0	5.4858996374836664e+16	2022-12-15 13:23:26	6.1529870043326045e-06	6.284307886128366e-06	6.41304347826087e-06	6.2826086956521735e-06	6.41304347826087e-06	6.2826086956521735e-06	90.553	2.95e-06	2.89e-06	1.905e-06	4.677e-07	1.1	244.0	-5.05	4277.199		
11154		75520.0	5.4858996374836664e+16	2022-12-15 13:23:33	6.1529870043326045e-06	6.284307886128366e-06	6.41304347826087e-06	6.2826086956521735e-06	6.41304347826087e-06	6.2826086956521735e-06	90.553	2.95e-06	2.89e-06	1.905e-06	4.677e-07	1.1	244.0	-5.275	4277.312		
11155		75527.0	5.4858996374836664e+16	2022-12-15 13:23:40	6.1529870043326045e-06	6.284307886128366e-06	6.41304347826087e-06	6.2826086956521735e-06	6.41304347826087e-06	6.2826086956521735e-06	90.553	2.95e-06	2.89e-06	1.905e-06	4.677e-07	1.1	244.0	-5.163	4277.199		
11156		75534.0	5.4858996374836664e+16	2022-12-15 13:23:47	6.1529870043326045e-06	6.284307886128366e-06	6.41304347826087e-06	6.2826086956521735e-06	6.41304347826087e-06	6.2826086956521735e-06	90.553	2.95e-06	2.89e-06	1.903e-06	4.677e-07	1.1	244.0	-5.163	4277.424		
11157		75541.0	5.486483430144877e+16	2022-12-15 13:23:54	6.1529870043326045e-06	6.284307886128366e-06	6.41304347826087e-06	6.2826086956521735e-06	6.41304347826087e-06	6.2826086956521735e-06	90.552	2.95e-06	2.89e-06	1.905e-06	4.677e-07	1.1	244.0	-5.05	4277.312		
11158		75548.0	5.487067222806089e+16	2022-12-15 13:24:01	6.1529870043326045e-06	6.284307886128366e-06	6.41304347826087e-06	6.2826086956521735e-06	6.41304347826087e-06	6.2826086956521735e-06	90.553	2.95e-06	2.89e-06	1.905e-06	4.677e-07	1.1	244.0	-5.163	4277.312		
11159		75556.0	5.487067222806089e+16	2022-12-15 13:24:09	6.1529870043326045e-06	6.284307886128366e-06	6.41304347826087e-06	6.2826086956521735e-06	6.41304347826087e-06	6.2826086956521735e-06	90.553	2.95e-06	2.89e-06	1.905e-06	4.677e-07	1.1	244.0	-5.387	4277.536		
11160		75563.0	5.487067222806089e+16	2022-12-15 13:24:16	6.1529870043326045e-06	6.284307886128366e-06	6.41304347826087e-06	6.2826086956521735e-06	6.41304347826087e-06	6.2826086956521735e-06	90.553	2.95e-06	2.89e-06	1.905e-06	4.677e-07	1.1	244.0	-5.163	4277.424		
11161		75570.0	5.487067222806089e+16	2022-12-15 13:24:23	6.1529870043326045e-06	6.284307886128366e-06	6.41304347826087e-06	6.2826086956521735e-06	6.41304347826087e-06	6.2826086956521735e-06	90.553	2.95e-06	2.89e-06	1.905e-06	4.677e-07	1.1	244.0	-5.163	4277.536		
11162		75577.0	5.487067222806089e+16	2022-12-15 13:24:30	6.1529870043326045e-06	6.284307886128366e-06	6.41304347826087e-06	6.2826086956521735e-06	6.41304347826087e-06	6.2826086956521735e-06	90.553	2.95e-06	2.89e-06	1.905e-06	4.677e-07	1.1	244.0	-5.163	4277.312		
11163		75584.0	5.487067222806089e+16	2022-12-15 13:24:37	6.1529870043326045e-06	6.284307886128366e-06	6.41304347826087e-06	6.2826086956521735e-06	6.41304347826087e-06	6.2826086956521735e-06	90.553	2.95e-06	2.89e-06	1.905e-06	4.677e-07	1.1	244.0	-5.05	4277.312		
11164		75592.0	5.487067222806089e+16	2022-12-15 13:24:45	6.1529870043326045e-06	6.284307886128366e-06	6.41304347826087e-06	6.2826086956521735e-06	6.41304347826087e-06	6.2826086956521735e-06	90.553	2.95e-06	2.89e-06	1.905e-06	4.682e-07	1.1	244.0	-5.275	4277.199		
11165		75599.0	5.4876510154673e+16	2022-12-15 13:24:52	6.1529870043326045e-06	6.284307886128366e-06	6.41304347826087e-06	6.2826086956521735e-06	6.41304347826087e-06	6.2826086956521735e-06	90.552	2.95e-06	2.89e-06	1.905e-06	4.677e-07	1.1	244.0	-5.275	4277.312		
11166		75606.0	5.488234808128512e+16	2022-12-15 13:24:59	6.1529870043326045e-06	6.284307886128366e-06	6.41304347826087e-06	6.2826086956521735e-06	6.41304347826087e-06	6.2826086956521735e-06	90.553	2.95e-06	2.89e-06	1.905e-06	4.682e-07	1.1	243.0	-5.163	4277.312		
11167		75613.0	5.488234808128512e+16	2022-12-15 13:25:06	6.1529870043326045e-06	6.284307886128366e-06	6.41304347826087e-06	6.2826086956521735e-06	6.41304347826087e-06	6.2826086956521735e-06	90.553	2.95e-06	2.89e-06	1.905e-06	4.682e-07	1.1	244.0	-5.275	4277.312		
11168		75620.0	5.488234808128512e+16	2022-12-15 13:25:13	6.1529870043326045e-06	6.284307886128366e-06	6.41304347826087e-06	6.2826086956521735e-06	6.41304347826087e-06	6.2826086956521735e-06	90.553	2.95e-06	2.89e-06	1.905e-06	4.682e-07	1.1	243.0	-5.275	4277.199		
11169		75628.0	5.4905699787733784e+16	2022-12-15 13:25:21	6.1529870043326045e-06	6.284307886128366e-06	6.41304347826087e-06	6.2826086956521735e-06	6.41304347826087e-06	6.2826086956521735e-06	90.549	2.95e-06	2.89e-06	1.907e-06	4.682e-07	1.1	243.0	-5.163	4277.536		
11170		75635.0	5.4905699787733784e+16	2022-12-15 13:25:28	6.1529870043326045e-06	6.284307886128366e-06	6.41304347826087e-06	6.2826086956521735e-06	6.41304347826087e-06	6.2826086956521735e-06	90.549	2.95e-06	2.89e-06	1.91e-06	4.688e-07	1.1	243.0	-5.387	4277.199		
11171		75642.0	5.4929051494182456e+16	2022-12-15 13:25:35	6.1529870043326045e-06	6.284307886128366e-06	6.41304347826087e-06	6.2826086956521735e-06	6.41304347826087e-06	6.2826086956521735e-06	90.553	2.95e-06	2.89e-06	1.912e-06	4.682e-07	1.1	243.0	-5.275	4277.424		
11172		75649.0	5.4946565274019016e+16	2022-12-15 13:25:42	6.1529870043326045e-06	6.284307886128366e-06	6.41304347826087e-06	6.2826086956521735e-06	6.41304347826087e-06	6.2826086956521735e-06	90.55	2.95e-06	2.89e-06	1.907e-06	4.688e-07	1.1	243.0	-5.163	4277.199		
11173		75656.0	5.495240320063114e+16	2022-12-15 13:25:49	6.1529870043326045e-06	6.284307886128366e-06	6.41304347826087e-06	6.2826086956521735e-06	6.41304347826087e-06	6.2826086956521735e-06	90.549	2.95e-06	2.89e-06	1.914e-06	4.688e-07	1.1	243.0	-5.05	4277.087		
11174		75663.0	5.495240320063114e+16	2022-12-15 13:25:56	6.174726134767388e-06	6.284307886128366e-06	6.41304347826087e-06	6.304347826086957e-06	6.41304347826087e-06	6.304347826086957e-06	90.549	2.95e-06	2.9e-06	1.912e-06	4.693e-07	1.1	243.0	-5.163	4276.975		
11175		75671.0	5.495824112724324e+16	2022-12-15 13:26:04	6.174726134767388e-06	6.284307886128366e-06	6.41304347826087e-06	6.304347826086957e-06	6.41304347826087e-06	6.304347826086957e-06	90.55	2.95e-06	2.9e-06	1.914e-06	4.71e-07	1.1	243.0	-5.163	4276.863		
11176		75678.0	5.495824112724324e+16	2022-12-15 13:26:11	6.174726134767388e-06	6.306047016563149e-06	6.434782608695652e-06	6.304347826086957e-06	6.434782608695652e-06	6.304347826086957e-06	90.55	2.96e-06	2.9e-06	1.914e-06	4.716e-07	1.1	243.0	-5.163	4276.863		
11177		75685.0	5.496407905385536e+16	2022-12-15 13:26:18	6.174726134767388e-06	6.306047016563149e-06	6.434782608695652e-06	6.304347826086957e-06	6.434782608695652e-06	6.304347826086957e-06	90.549	2.96e-06	2.9e-06	1.914e-06	4.716e-07	1.1	243.0	-5.05	4276.863		
11178		75692.0	5.496407905385536e+16	2022-12-15 13:26:25	6.174726134767388e-06	6.306047016563149e-06	6.434782608695652e-06	6.304347826086957e-06	6.434782608695652e-06	6.304347826086957e-06	90.549	2.96e-06	2.9e-06	1.914e-06	4.71e-07	1.1	243.0	-5.05	4276.975		
11179		75699.0	5.496991698046747e+16	2022-12-15 13:26:32	6.174726134767388e-06	6.306047016563149e-06	6.434782608695652e-06	6.304347826086957e-06	6.434782608695652e-06	6.304347826086957e-06	90.55	2.96e-06	2.9e-06	1.914e-06	4.693e-07	1.1	243.0	-5.05	4276.751		
11180		75706.0	5.497575490707959e+16	2022-12-15 13:26:39	6.174726134767388e-06	6.306047016563149e-06	6.434782608695652e-06	6.304347826086957e-06	6.434782608695652e-06	6.304347826086957e-06	90.549	2.96e-06	2.9e-06	1.914e-06	4.688e-07	1.1	243.0	-5.163	4276.751		
11181		75714.0	5.497575490707959e+16	2022-12-15 13:26:47	6.174726134767388e-06	6.306047016563149e-06	6.434782608695652e-06	6.304347826086957e-06	6.434782608695652e-06	6.304347826086957e-06	90.549	2.96e-06	2.9e-06	1.914e-06	4.688e-07	1.1	243.0	-5.275	4276.638		
11182		75721.0	5.497575490707959e+16	2022-12-15 13:26:54	6.174726134767388e-06	6.306047016563149e-06	6.434782608695652e-06	6.304347826086957e-06	6.434782608695652e-06	6.304347826086957e-06	90.549	2.96e-06	2.9e-06	1.914e-06	4.688e-07	1.1	243.0	-5.275	4276.975		
11183		75728.0	5.497575490707959e+16	2022-12-15 13:27:01	6.174726134767388e-06	6.306047016563149e-06	6.434782608695652e-06	6.304347826086957e-06	6.434782608695652e-06	6.304347826086957e-06	90.549	2.96e-06	2.9e-06	1.917e-06	4.688e-07	1.1	243.0	-5.163	4276.751		
11184		75735.0	5.497575490707959e+16	2022-12-15 13:27:08	6.174726134767388e-06	6.306047016563149e-06	6.434782608695652e-06	6.304347826086957e-06	6.434782608695652e-06	6.304347826086957e-06	90.549	2.96e-06	2.9e-06	1.917e-06	4.682e-07	1.1	243.0	-5.163	4276.751		
11185		75742.0	5.497575490707959e+16	2022-12-15 13:27:15	6.174726134767388e-06	6.306047016563149e-06	6.434782608695652e-06	6.304347826086957e-06	6.434782608695652e-06	6.304347826086957e-06	90.549	2.96e-06	2.9e-06	1.917e-06	4.682e-07	1.1	243.0	-5.05	4276.863		
11186		75750.0	5.4981592833691704e+16	2022-12-15 13:27:23	6.174726134767388e-06	6.306047016563149e-06	6.434782608695652e-06	6.304347826086957e-06	6.434782608695652e-06	6.304347826086957e-06	90.55	2.96e-06	2.9e-06	1.914e-06	4.682e-07	1.1	243.0	-5.163	4276.863		
11187		75757.0	5.4987430760303816e+16	2022-12-15 13:27:30	6.174726134767388e-06	6.306047016563149e-06	6.434782608695652e-06	6.304347826086957e-06	6.434782608695652e-06	6.304347826086957e-06	90.549	2.96e-06	2.9e-06	1.914e-06	4.682e-07	1.1	243.0	-5.387	4276.863		
11188		75764.0	5.4987430760303816e+16	2022-12-15 13:27:37	6.174726134767388e-06	6.306047016563149e-06	6.434782608695652e-06	6.304347826086957e-06	6.434782608695652e-06	6.304347826086957e-06	90.549	2.96e-06	2.9e-06	1.914e-06	4.688e-07	1.1	243.0	-5.163	4276.863		
11189		75771.0	5.4987430760303816e+16	2022-12-15 13:27:44	6.174726134767388e-06	6.306047016563149e-06	6.434782608695652e-06	6.304347826086957e-06	6.434782608695652e-06	6.304347826086957e-06	90.549	2.96e-06	2.9e-06	1.917e-06	4.688e-07	1.1	243.0	-5.05	4276.751		
11190		75778.0	5.4987430760303816e+16	2022-12-15 13:27:51	6.174726134767388e-06	6.306047016563149e-06	6.434782608695652e-06	6.304347826086957e-06	6.434782608695652e-06	6.304347826086957e-06	90.549	2.96e-06	2.9e-06	1.917e-06	4.688e-07	1.1	243.0	-5.275	4276.975		
11191		75785.0	5.4987430760303816e+16	2022-12-15 13:27:58	6.174726134767388e-06	6.306047016563149e-06	6.434782608695652e-06	6.304347826086957e-06	6.434782608695652e-06	6.304347826086957e-06	90.549	2.96e-06	2.9e-06	1.914e-06	4.688e-07	1.1	243.0	-5.387	4276.975		
11192		75793.0	5.4987430760303816e+16	2022-12-15 13:28:06	6.174726134767388e-06	6.306047016563149e-06	6.434782608695652e-06	6.304347826086957e-06	6.434782608695652e-06	6.304347826086957e-06	90.549	2.96e-06	2.9e-06	1.917e-06	4.688e-07	1.1	242.0	-5.05	4276.863		
11193		75800.0	5.4987430760303816e+16	2022-12-15 13:28:13	6.174726134767388e-06	6.306047016563149e-06	6.434782608695652e-06	6.304347826086957e-06	6.434782608695652e-06	6.304347826086957e-06	90.549	2.96e-06	2.9e-06	1.917e-06	4.688e-07	1.1	243.0	-5.163	4276.863		
11194		75807.0	5.4987430760303816e+16	2022-12-15 13:28:20	6.174726134767388e-06	6.306047016563149e-06	6.434782608695652e-06	6.304347826086957e-06	6.434782608695652e-06	6.304347826086957e-06	90.549	2.96e-06	2.9e-06	1.917e-06	4.688e-07	1.1	243.0	-5.05	4276.751		
11195		75814.0	5.4987430760303816e+16	2022-12-15 13:28:27	6.174726134767388e-06	6.306047016563149e-06	6.434782608695652e-06	6.304347826086957e-06	6.434782608695652e-06	6.304347826086957e-06	90.549	2.96e-06	2.9e-06	1.917e-06	4.688e-07	1.1	243.0	-5.163	4276.975		
11196		75821.0	5.4987430760303816e+16	2022-12-15 13:28:34	6.174726134767388e-06	6.306047016563149e-06	6.434782608695652e-06	6.304347826086957e-06	6.434782608695652e-06	6.304347826086957e-06	90.549	2.96e-06	2.9e-06	1.917e-06	4.688e-07	1.1	243.0	-5.163	4276.863		
11197		75828.0	5.4993268686915944e+16	2022-12-15 13:28:41	6.174726134767388e-06	6.306047016563149e-06	6.434782608695652e-06	6.304347826086957e-06	6.434782608695652e-06	6.304347826086957e-06	90.55	2.96e-06	2.9e-06	1.917e-06	4.688e-07	1.1	243.0	-5.163	4277.087		
11198		75836.0	5.499910661352805e+16	2022-12-15 13:28:49	6.174726134767388e-06	6.306047016563149e-06	6.434782608695652e-06	6.304347826086957e-06	6.434782608695652e-06	6.304347826086957e-06	90.549	2.96e-06	2.9e-06	1.917e-06	4.688e-07	1.1	243.0	-5.163	4277.087		
11199		75843.0	5.5022458319976936e+16	2022-12-15 13:28:56	6.174726134767388e-06	6.306047016563149e-06	6.434782608695652e-06	6.304347826086957e-06	6.434782608695652e-06	6.304347826086957e-06	90.545	2.96e-06	2.9e-06	1.917e-06	4.688e-07	1.1	242.0	-5.387	4276.975		
11200		75850.0	5.5022458319976936e+16	2022-12-15 13:29:03	6.174726134767388e-06	6.306047016563149e-06	6.434782608695652e-06	6.304347826086957e-06	6.434782608695652e-06	6.304347826086957e-06	90.545	2.96e-06	2.9e-06	1.914e-06	4.688e-07	1.1	242.0	-5.05	4276.975		
11201		75857.0	5.5022458319976936e+16	2022-12-15 13:29:10	6.174726134767388e-06	6.306047016563149e-06	6.434782608695652e-06	6.304347826086957e-06	6.434782608695652e-06	6.304347826086957e-06	90.545	2.96e-06	2.9e-06	1.917e-06	4.688e-07	1.1	242.0	-5.163	4277.199		
11202		75864.0	5.5022458319976936e+16	2022-12-15 13:29:17	6.174726134767388e-06	6.306047016563149e-06	6.434782608695652e-06	6.304347826086957e-06	6.434782608695652e-06	6.304347826086957e-06	90.545	2.96e-06	2.9e-06	1.917e-06	4.688e-07	1.1	242.0	-5.275	4277.087		
11203		75872.0	5.5022458319976936e+16	2022-12-15 13:29:25	6.174726134767388e-06	6.306047016563149e-06	6.434782608695652e-06	6.304347826086957e-06	6.434782608695652e-06	6.304347826086957e-06	90.545	2.96e-06	2.9e-06	1.914e-06	4.688e-07	1.1	242.0	-5.163	4277.199		
11204		75879.0	5.5022458319976936e+16	2022-12-15 13:29:32	6.174726134767388e-06	6.306047016563149e-06	6.434782608695652e-06	6.304347826086957e-06	6.434782608695652e-06	6.304347826086957e-06	90.545	2.96e-06	2.9e-06	1.917e-06	4.688e-07	1.1	242.0	-5.163	4277.087		
11205		75886.0	5.5022458319976936e+16	2022-12-15 13:29:39	6.174726134767388e-06	6.306047016563149e-06	6.434782608695652e-06	6.304347826086957e-06	6.434782608695652e-06	6.304347826086957e-06	90.545	2.96e-06	2.9e-06	1.917e-06	4.71e-07	1.1	242.0	-5.05	4277.087		
11206		75893.0	5.5022458319976936e+16	2022-12-15 13:29:46	6.174726134767388e-06	6.306047016563149e-06	6.434782608695652e-06	6.304347826086957e-06	6.434782608695652e-06	6.304347826086957e-06	90.545	2.96e-06	2.9e-06	1.917e-06	4.716e-07	1.1	242.0	-5.163	4276.975		
11207		75900.0	5.5022458319976936e+16	2022-12-15 13:29:53	6.174726134767388e-06	6.306047016563149e-06	6.434782608695652e-06	6.304347826086957e-06	6.434782608695652e-06	6.304347826086957e-06	90.545	2.96e-06	2.9e-06	1.917e-06	4.722e-07	1.1	242.0	-5.05	4276.975		
11208		75907.0	5.5022458319976936e+16	2022-12-15 13:30:00	6.174726134767388e-06	6.306047016563149e-06	6.434782608695652e-06	6.304347826086957e-06	6.434782608695652e-06	6.304347826086957e-06	90.545	2.96e-06	2.9e-06	1.917e-06	4.722e-07	1.1	242.0	-5.275	4276.975		
11209		75915.0	5.502829624658915e+16	2022-12-15 13:30:08	6.174726134767388e-06	6.306047016563149e-06	6.434782608695652e-06	6.304347826086957e-06	6.434782608695652e-06	6.304347826086957e-06	90.544	2.96e-06	2.9e-06	1.917e-06	4.722e-07	1.1	242.0	-5.163	4276.975		
11210		75922.0	5.503413417320138e+16	2022-12-15 13:30:15	6.174726134767388e-06	6.306047016563149e-06	6.434782608695652e-06	6.304347826086957e-06	6.434782608695652e-06	6.304347826086957e-06	90.545	2.96e-06	2.9e-06	1.919e-06	4.716e-07	1.1	242.0	-5.387	4277.087		
11211		75929.0	5.503413417320138e+16	2022-12-15 13:30:22	6.174726134767388e-06	6.306047016563149e-06	6.434782608695652e-06	6.304347826086957e-06	6.434782608695652e-06	6.304347826086957e-06	90.545	2.96e-06	2.9e-06	1.917e-06	4.716e-07	1.1	242.0	-5.275	4277.199		
11212		75936.0	5.503413417320138e+16	2022-12-15 13:30:29	6.174726134767388e-06	6.306047016563149e-06	6.434782608695652e-06	6.304347826086957e-06	6.434782608695652e-06	6.304347826086957e-06	90.545	2.96e-06	2.9e-06	1.919e-06	4.71e-07	1.1	242.0	-5.163	4276.975		
11213		75943.0	5.503413417320138e+16	2022-12-15 13:30:36	6.174726134767388e-06	6.306047016563149e-06	6.434782608695652e-06	6.304347826086957e-06	6.434782608695652e-06	6.304347826086957e-06	90.545	2.96e-06	2.9e-06	1.919e-06	4.71e-07	1.1	242.0	-5.275	4277.087		
11214		75950.0	5.503413417320138e+16	2022-12-15 13:30:43	6.174726134767388e-06	6.306047016563149e-06	6.434782608695652e-06	6.304347826086957e-06	6.434782608695652e-06	6.304347826086957e-06	90.545	2.96e-06	2.9e-06	1.919e-06	4.71e-07	1.1	242.0	-5.275	4277.087		
11215		75958.0	5.503413417320138e+16	2022-12-15 13:30:51	6.174726134767388e-06	6.306047016563149e-06	6.434782608695652e-06	6.304347826086957e-06	6.434782608695652e-06	6.304347826086957e-06	90.545	2.96e-06	2.9e-06	1.917e-06	4.71e-07	1.1	242.0	-5.387	4277.199		
11216		75965.0	5.503413417320138e+16	2022-12-15 13:30:58	6.174726134767388e-06	6.306047016563149e-06	6.434782608695652e-06	6.304347826086957e-06	6.434782608695652e-06	6.304347826086957e-06	90.545	2.96e-06	2.9e-06	1.917e-06	4.71e-07	1.1	242.0	-5.163	4277.199		
11217		75972.0	5.505748587965015e+16	2022-12-15 13:31:05	6.174726134767388e-06	6.327786146997931e-06	6.456521739130435e-06	6.304347826086957e-06	6.456521739130435e-06	6.304347826086957e-06	90.541	2.97e-06	2.9e-06	1.917e-06	4.71e-07	1.1	242.0	-5.275	4277.199		
11218		75979.0	5.5063323806262376e+16	2022-12-15 13:31:12	6.174726134767388e-06	6.327786146997931e-06	6.456521739130435e-06	6.304347826086957e-06	6.456521739130435e-06	6.304347826086957e-06	90.54	2.97e-06	2.9e-06	1.917e-06	4.71e-07	1.1	242.0	-5.387	4277.087		
11219		75986.0	5.506916173287459e+16	2022-12-15 13:31:19	6.174726134767388e-06	6.327786146997931e-06	6.456521739130435e-06	6.304347826086957e-06	6.456521739130435e-06	6.304347826086957e-06	90.541	2.97e-06	2.9e-06	1.917e-06	4.716e-07	1.1	242.0	-5.05	4277.424		
11220		75993.0	5.506916173287459e+16	2022-12-15 13:31:26	6.174726134767388e-06	6.327786146997931e-06	6.456521739130435e-06	6.304347826086957e-06	6.456521739130435e-06	6.304347826086957e-06	90.541	2.97e-06	2.9e-06	1.917e-06	4.716e-07	1.1	242.0	-5.163	4277.199		
11221		76001.0	5.507499965948682e+16	2022-12-15 13:31:34	6.174726134767388e-06	6.327786146997931e-06	6.456521739130435e-06	6.304347826086957e-06	6.456521739130435e-06	6.304347826086957e-06	90.54	2.97e-06	2.9e-06	1.917e-06	4.722e-07	1.1	242.0	-5.05	4277.087		
11222		76008.0	5.508083758609904e+16	2022-12-15 13:31:41	6.174726134767388e-06	6.327786146997931e-06	6.456521739130435e-06	6.304347826086957e-06	6.456521739130435e-06	6.304347826086957e-06	90.541	2.97e-06	2.9e-06	1.917e-06	4.722e-07	1.1	242.0	-5.163	4277.312		
11223		76015.0	5.5086675512711256e+16	2022-12-15 13:31:48	6.19646526520217e-06	6.327786146997931e-06	6.456521739130435e-06	6.326086956521739e-06	6.456521739130435e-06	6.326086956521739e-06	90.54	2.97e-06	2.91e-06	1.917e-06	4.728e-07	1.1	242.0	-5.05	4277.087		
11224		76022.0	5.5086675512711256e+16	2022-12-15 13:31:55	6.19646526520217e-06	6.327786146997931e-06	6.456521739130435e-06	6.326086956521739e-06	6.456521739130435e-06	6.326086956521739e-06	90.54	2.97e-06	2.91e-06	1.917e-06	4.745e-07	1.1	242.0	-5.275	4276.863		
11225		76029.0	5.509251343932348e+16	2022-12-15 13:32:02	6.19646526520217e-06	6.327786146997931e-06	6.456521739130435e-06	6.326086956521739e-06	6.456521739130435e-06	6.326086956521739e-06	90.541	2.97e-06	2.91e-06	1.919e-06	4.756e-07	1.1	242.0	-5.05	4276.863		
11226		76037.0	5.509251343932348e+16	2022-12-15 13:32:10	6.19646526520217e-06	6.327786146997931e-06	6.456521739130435e-06	6.326086956521739e-06	6.456521739130435e-06	6.326086956521739e-06	90.541	2.97e-06	2.91e-06	1.919e-06	4.756e-07	1.1	241.0	-5.163	4276.863		
11227		76044.0	5.509251343932348e+16	2022-12-15 13:32:17	6.19646526520217e-06	6.327786146997931e-06	6.456521739130435e-06	6.326086956521739e-06	6.456521739130435e-06	6.326086956521739e-06	90.541	2.97e-06	2.91e-06	1.919e-06	4.75e-07	1.1	241.0	-5.275	4276.975		
