	Live comments	Elapsed time	Coverage	Time	H2 4K BA2	H2 4K BA1	corr BA2	corr BA1	injection 100mbar	Barion_2	Barion_1	DUAL experiment	DUAL insulation	injection 1mbar	helium	T-platinum	T-CERNOX	I_emission	I_grid
1720		11146.0	3.7934847126077816e+16	2023-02-23 15:54:34	3.35e-06	3.3e-06	3.35e-06	3.3e-06	83.566	3.35e-06	3.3e-06	2.038e-06	4.192e-07	1.1	392.0	-5.163	4230.735		
1721		11152.0	3.794068505268994e+16	2023-02-23 15:54:40	3.35e-06	3.31e-06	3.35e-06	3.31e-06	83.567	3.35e-06	3.31e-06	2.038e-06	4.203e-07	1.1	393.0	-5.163	4230.174		
1722		11159.0	3.794068505268994e+16	2023-02-23 15:54:47	3.35e-06	3.31e-06	3.35e-06	3.31e-06	83.567	3.35e-06	3.31e-06	2.04e-06	4.183e-07	1.1	392.0	-5.163	4229.949		
1723		11166.0	3.794652297930205e+16	2023-02-23 15:54:54	3.36e-06	3.32e-06	3.36e-06	3.32e-06	83.566	3.36e-06	3.32e-06	2.045e-06	4.183e-07	1.1	392.0	-5.05	4229.501		
1724		11173.0	3.795236090591417e+16	2023-02-23 15:55:01	3.36e-06	3.32e-06	3.36e-06	3.32e-06	83.567	3.36e-06	3.32e-06	2.048e-06	4.178e-07	1.1	392.0	-5.275	4231.745		
1725		11180.0	3.795236090591417e+16	2023-02-23 15:55:08	3.35e-06	3.29e-06	3.35e-06	3.29e-06	83.567	3.35e-06	3.29e-06	2.001e-06	4.006e-07	1.1	392.0	-5.05	4245.213		
1726		11186.0	3.795819883252629e+16	2023-02-23 15:55:14	3.2e-06	3.16e-06	3.2e-06	3.16e-06	83.566	3.2e-06	3.16e-06	1.928e-06	3.934e-07	1.1	392.0	-5.275	4252.396		
1727		11193.0	3.796403675913839e+16	2023-02-23 15:55:21	3.12e-06	3.08e-06	3.12e-06	3.08e-06	83.567	3.12e-06	3.08e-06	1.885e-06	3.93e-07	1.1	392.0	-5.05	4258.681		
1728		11200.0	3.796403675913839e+16	2023-02-23 15:55:28	3.05e-06	3.01e-06	3.05e-06	3.01e-06	83.567	3.05e-06	3.01e-06	1.847e-06	3.925e-07	1.1	392.0	-5.163	4263.283		
1729		11207.0	3.796987468575062e+16	2023-02-23 15:55:35	3e-06	2.96e-06	3e-06	2.96e-06	83.568	3e-06	2.96e-06	1.82e-06	3.925e-07	1.1	393.0	-5.275	4267.211		
1730		11214.0	3.797571261236283e+16	2023-02-23 15:55:42	2.97e-06	2.93e-06	2.97e-06	2.93e-06	83.567	2.97e-06	2.93e-06	1.796e-06	3.92e-07	1.1	391.0	-4.938	4270.241		
1731		11220.0	3.797571261236283e+16	2023-02-23 15:55:48	2.93e-06	2.89e-06	2.93e-06	2.89e-06	83.567	2.93e-06	2.89e-06	1.777e-06	3.925e-07	1.1	391.0	-5.163	4272.71		
1732		11227.0	3.797571261236283e+16	2023-02-23 15:55:55	2.91e-06	2.87e-06	2.91e-06	2.87e-06	83.567	2.91e-06	2.87e-06	1.765e-06	3.92e-07	1.1	391.0	-5.163	4274.955		
1733		11234.0	3.797571261236283e+16	2023-02-23 15:56:02	2.88e-06	2.84e-06	2.88e-06	2.84e-06	83.567	2.88e-06	2.84e-06	1.75e-06	3.92e-07	1.1	391.0	-5.05	4276.975		
1734		11241.0	3.798155053897496e+16	2023-02-23 15:56:09	2.86e-06	2.82e-06	2.86e-06	2.82e-06	83.566	2.86e-06	2.82e-06	1.741e-06	3.92e-07	1.1	390.0	-5.387	4278.434		
1735		11248.0	3.798155053897496e+16	2023-02-23 15:56:16	2.85e-06	2.81e-06	2.85e-06	2.81e-06	83.566	2.85e-06	2.81e-06	1.731e-06	3.925e-07	1.1	390.0	-5.05	4279.669		
1736		11254.0	3.7987388465587064e+16	2023-02-23 15:56:22	2.83e-06	2.79e-06	2.83e-06	2.79e-06	83.567	2.83e-06	2.79e-06	1.727e-06	3.93e-07	1.1	390.0	-5.275	4280.903		
1737		11261.0	3.7987388465587064e+16	2023-02-23 15:56:29	2.82e-06	2.78e-06	2.82e-06	2.78e-06	83.567	2.82e-06	2.78e-06	1.725e-06	3.93e-07	1.1	389.0	-5.275	4282.025		
1738		11268.0	3.799322639219918e+16	2023-02-23 15:56:36	2.81e-06	2.77e-06	2.81e-06	2.77e-06	83.566	2.81e-06	2.77e-06	1.71e-06	3.934e-07	1.1	389.0	-5.275	4282.811		
1739		11275.0	3.799906431881129e+16	2023-02-23 15:56:43	2.8e-06	2.77e-06	2.8e-06	2.77e-06	83.567	2.8e-06	2.77e-06	1.71e-06	3.939e-07	1.1	389.0	-5.275	4283.372		
1740		11282.0	3.800490224542341e+16	2023-02-23 15:56:50	2.8e-06	2.76e-06	2.8e-06	2.76e-06	83.566	2.8e-06	2.76e-06	1.708e-06	3.939e-07	1.1	389.0	-5.275	4284.046		
1741		11288.0	3.800490224542341e+16	2023-02-23 15:56:56	2.79e-06	2.75e-06	2.79e-06	2.75e-06	83.566	2.79e-06	2.75e-06	1.706e-06	3.944e-07	1.1	389.0	-5.275	4284.607		
1742		11295.0	3.803409187848442e+16	2023-02-23 15:57:03	2.78e-06	2.75e-06	2.78e-06	2.75e-06	83.571	2.78e-06	2.75e-06	1.697e-06	3.953e-07	1.1	389.0	-5.163	4285.28		
1743		11302.0	3.803409187848442e+16	2023-02-23 15:57:10	2.78e-06	2.74e-06	2.78e-06	2.74e-06	83.571	2.78e-06	2.74e-06	1.696e-06	3.963e-07	1.1	389.0	-5.163	4285.617		
1744		11309.0	3.803409187848442e+16	2023-02-23 15:57:17	2.77e-06	2.74e-06	2.77e-06	2.74e-06	83.571	2.77e-06	2.74e-06	1.694e-06	3.963e-07	1.1	389.0	-5.275	4285.841		
1745		11316.0	3.803409187848442e+16	2023-02-23 15:57:24	2.77e-06	2.73e-06	2.77e-06	2.73e-06	83.571	2.77e-06	2.73e-06	1.692e-06	3.967e-07	1.1	389.0	-5.275	4286.403		
1746		11322.0	3.803409187848442e+16	2023-02-23 15:57:30	2.76e-06	2.73e-06	2.76e-06	2.73e-06	83.571	2.76e-06	2.73e-06	1.69e-06	3.967e-07	1.1	389.0	-5.163	4286.739		
1747		11329.0	3.803409187848442e+16	2023-02-23 15:57:37	2.76e-06	2.73e-06	2.76e-06	2.73e-06	83.571	2.76e-06	2.73e-06	1.69e-06	3.967e-07	1.1	388.0	-5.163	4286.964		
1748		11336.0	3.803409187848442e+16	2023-02-23 15:57:44	2.76e-06	2.72e-06	2.76e-06	2.72e-06	83.571	2.76e-06	2.72e-06	1.688e-06	3.967e-07	1.1	389.0	-5.05	4287.3		
1749		11343.0	3.803409187848442e+16	2023-02-23 15:57:51	2.76e-06	2.72e-06	2.76e-06	2.72e-06	83.571	2.76e-06	2.72e-06	1.686e-06	3.967e-07	1.1	388.0	-5.275	4287.413		
1750		11350.0	3.803409187848442e+16	2023-02-23 15:57:58	2.76e-06	2.72e-06	2.76e-06	2.72e-06	83.571	2.76e-06	2.72e-06	1.684e-06	3.972e-07	1.1	388.0	-5.163	4287.413		
1751		11356.0	3.803409187848442e+16	2023-02-23 15:58:04	2.75e-06	2.72e-06	2.75e-06	2.72e-06	83.571	2.75e-06	2.72e-06	1.684e-06	3.972e-07	1.1	388.0	-5.275	4288.086		
1752		11363.0	3.803409187848442e+16	2023-02-23 15:58:11	2.75e-06	2.71e-06	2.75e-06	2.71e-06	83.571	2.75e-06	2.71e-06	1.682e-06	3.972e-07	1.1	388.0	-5.275	4287.974		
1753		11370.0	3.803409187848442e+16	2023-02-23 15:58:18	2.75e-06	2.71e-06	2.75e-06	2.71e-06	83.571	2.75e-06	2.71e-06	1.682e-06	3.972e-07	1.1	388.0	-5.163	4288.198		
1754		11377.0	3.805744358493318e+16	2023-02-23 15:58:25	2.75e-06	2.71e-06	2.75e-06	2.71e-06	83.575	2.75e-06	2.71e-06	1.68e-06	3.972e-07	1.1	388.0	-5.163	4288.198		
1755		11384.0	3.806328151154541e+16	2023-02-23 15:58:32	2.75e-06	2.71e-06	2.75e-06	2.71e-06	83.574	2.75e-06	2.71e-06	1.68e-06	3.972e-07	1.1	388.0	-5.275	4288.423		
1756		11390.0	3.806328151154541e+16	2023-02-23 15:58:38	2.75e-06	2.71e-06	2.75e-06	2.71e-06	83.574	2.75e-06	2.71e-06	1.68e-06	3.972e-07	1.1	388.0	-5.275	4288.647		
1757		11397.0	3.806911943815763e+16	2023-02-23 15:58:45	2.74e-06	2.71e-06	2.74e-06	2.71e-06	83.575	2.74e-06	2.71e-06	1.676e-06	3.972e-07	1.1	388.0	-5.275	4288.647		
1758		11404.0	3.806911943815763e+16	2023-02-23 15:58:52	2.74e-06	2.7e-06	2.74e-06	2.7e-06	83.575	2.74e-06	2.7e-06	1.678e-06	3.972e-07	1.1	388.0	-5.05	4288.872		
1759		11411.0	3.807495736476974e+16	2023-02-23 15:58:59	2.74e-06	2.7e-06	2.74e-06	2.7e-06	83.576	2.74e-06	2.7e-06	1.678e-06	3.972e-07	1.1	388.0	-5.05	4288.759		
1760		11418.0	3.8080795291381864e+16	2023-02-23 15:59:06	2.74e-06	2.7e-06	2.74e-06	2.7e-06	83.575	2.74e-06	2.7e-06	1.678e-06	3.972e-07	1.1	388.0	-5.163	4288.984		
1761		11424.0	3.810414699783063e+16	2023-02-23 15:59:12	2.74e-06	2.7e-06	2.74e-06	2.7e-06	83.579	2.74e-06	2.7e-06	1.676e-06	3.972e-07	1.1	388.0	-5.275	4288.984		
1762		11431.0	3.810414699783063e+16	2023-02-23 15:59:19	2.74e-06	2.7e-06	2.74e-06	2.7e-06	83.579	2.74e-06	2.7e-06	1.676e-06	3.972e-07	1.1	388.0	-5.275	4289.321		
1763		11438.0	3.810414699783063e+16	2023-02-23 15:59:26	2.74e-06	2.7e-06	2.74e-06	2.7e-06	83.579	2.74e-06	2.7e-06	1.676e-06	3.972e-07	1.1	388.0	-5.163	4289.208		
1764		11445.0	3.810414699783063e+16	2023-02-23 15:59:33	2.74e-06	2.7e-06	2.74e-06	2.7e-06	83.579	2.74e-06	2.7e-06	1.676e-06	3.972e-07	1.1	388.0	-5.05	4289.321		
1765		11452.0	3.810414699783063e+16	2023-02-23 15:59:40	2.74e-06	2.7e-06	2.74e-06	2.7e-06	83.579	2.74e-06	2.7e-06	1.676e-06	3.972e-07	1.1	388.0	-5.275	4289.321		
1766		11458.0	3.810414699783063e+16	2023-02-23 15:59:46	2.74e-06	2.7e-06	2.74e-06	2.7e-06	83.579	2.74e-06	2.7e-06	1.674e-06	3.972e-07	1.1	388.0	-5.163	4289.208		
1767		11465.0	3.810998492444286e+16	2023-02-23 15:59:53	2.74e-06	2.7e-06	2.74e-06	2.7e-06	83.58	2.74e-06	2.7e-06	1.674e-06	3.972e-07	1.1	388.0	-5.275	4289.433		
1768		11472.0	3.8127498704279416e+16	2023-02-23 16:00:00	2.73e-06	2.7e-06	2.73e-06	2.7e-06	83.583	2.73e-06	2.7e-06	1.674e-06	3.972e-07	1.1	388.0	-5.05	4289.545		
1769		11479.0	3.8127498704279416e+16	2023-02-23 16:00:07	2.73e-06	2.7e-06	2.73e-06	2.7e-06	83.583	2.73e-06	2.7e-06	1.674e-06	3.972e-07	1.1	388.0	-5.275	4289.657		
1770		11486.0	3.813333663089163e+16	2023-02-23 16:00:14	2.73e-06	2.7e-06	2.73e-06	2.7e-06	83.582	2.73e-06	2.7e-06	1.674e-06	3.972e-07	1.1	388.0	-5.05	4289.545		
1771		11492.0	3.813333663089163e+16	2023-02-23 16:00:20	2.73e-06	2.7e-06	2.73e-06	2.7e-06	83.582	2.73e-06	2.7e-06	1.672e-06	3.972e-07	1.1	388.0	-5.275	4289.657		
1772		11499.0	3.813333663089163e+16	2023-02-23 16:00:27	2.73e-06	2.7e-06	2.73e-06	2.7e-06	83.582	2.73e-06	2.7e-06	1.674e-06	3.972e-07	1.1	388.0	-5.163	4289.657		
1773		11506.0	3.813917455750386e+16	2023-02-23 16:00:34	2.73e-06	2.7e-06	2.73e-06	2.7e-06	83.583	2.73e-06	2.7e-06	1.674e-06	3.972e-07	1.1	388.0	-5.163	4289.77		
1774		11513.0	3.814501248411607e+16	2023-02-23 16:00:41	2.73e-06	2.69e-06	2.73e-06	2.69e-06	83.582	2.73e-06	2.69e-06	1.672e-06	3.972e-07	1.1	388.0	-5.163	4289.657		
1775		11520.0	3.814501248411607e+16	2023-02-23 16:00:48	2.73e-06	2.69e-06	2.73e-06	2.69e-06	83.582	2.73e-06	2.69e-06	1.672e-06	3.972e-07	1.1	388.0	-5.275	4289.994		
1776		11526.0	3.814501248411607e+16	2023-02-23 16:00:54	2.73e-06	2.69e-06	2.73e-06	2.69e-06	83.582	2.73e-06	2.69e-06	1.672e-06	3.972e-07	1.1	388.0	-5.275	4290.106		
1777		11533.0	3.8150850410728296e+16	2023-02-23 16:01:01	2.73e-06	2.69e-06	2.73e-06	2.69e-06	83.583	2.73e-06	2.69e-06	1.672e-06	3.972e-07	1.1	388.0	-5.163	4290.106		
1778		11540.0	3.8150850410728296e+16	2023-02-23 16:01:08	2.73e-06	2.69e-06	2.73e-06	2.69e-06	83.583	2.73e-06	2.69e-06	1.668e-06	3.972e-07	1.1	388.0	-5.05	4290.106		
1779		11547.0	3.817420211717718e+16	2023-02-23 16:01:15	2.73e-06	2.69e-06	2.73e-06	2.69e-06	83.587	2.73e-06	2.69e-06	1.67e-06	3.972e-07	1.1	388.0	-5.275	4290.106		
1780		11554.0	3.81800400437894e+16	2023-02-23 16:01:22	2.73e-06	2.69e-06	2.73e-06	2.69e-06	83.586	2.73e-06	2.69e-06	1.668e-06	3.972e-07	1.1	387.0	-5.163	4290.106		
1781		11560.0	3.81800400437894e+16	2023-02-23 16:01:28	2.73e-06	2.69e-06	2.73e-06	2.69e-06	83.586	2.73e-06	2.69e-06	1.668e-06	3.972e-07	1.1	388.0	-5.163	4290.218		
1782		11567.0	3.8185877970401624e+16	2023-02-23 16:01:35	2.73e-06	2.69e-06	2.73e-06	2.69e-06	83.587	2.73e-06	2.69e-06	1.666e-06	3.972e-07	1.1	388.0	-5.275	4290.331		
1783		11574.0	3.819171589701384e+16	2023-02-23 16:01:42	2.72e-06	2.69e-06	2.72e-06	2.69e-06	83.586	2.72e-06	2.69e-06	1.668e-06	3.972e-07	1.1	388.0	-5.05	4290.443		
1784		11581.0	3.819171589701384e+16	2023-02-23 16:01:49	2.72e-06	2.69e-06	2.72e-06	2.69e-06	83.586	2.72e-06	2.69e-06	1.668e-06	3.972e-07	1.1	388.0	-5.05	4290.331		
1785		11588.0	3.819755382362606e+16	2023-02-23 16:01:56	2.72e-06	2.69e-06	2.72e-06	2.69e-06	83.587	2.72e-06	2.69e-06	1.666e-06	3.972e-07	1.1	387.0	-5.163	4290.667		
1786		11594.0	3.820339175023829e+16	2023-02-23 16:02:02	2.72e-06	2.69e-06	2.72e-06	2.69e-06	83.586	2.72e-06	2.69e-06	1.666e-06	3.972e-07	1.1	388.0	-5.163	4290.331		
1787		11601.0	3.820339175023829e+16	2023-02-23 16:02:09	2.72e-06	2.69e-06	2.72e-06	2.69e-06	83.586	2.72e-06	2.69e-06	1.666e-06	3.972e-07	1.1	388.0	-5.275	4290.555		
1788		11608.0	3.820339175023829e+16	2023-02-23 16:02:16	2.72e-06	2.69e-06	2.72e-06	2.69e-06	83.586	2.72e-06	2.69e-06	1.666e-06	3.972e-07	1.1	387.0	-5.275	4290.443		
1789		11615.0	3.820339175023829e+16	2023-02-23 16:02:23	2.72e-06	2.69e-06	2.72e-06	2.69e-06	83.586	2.72e-06	2.69e-06	1.666e-06	3.972e-07	1.1	387.0	-5.163	4290.667		
1790		11622.0	3.8209229676850504e+16	2023-02-23 16:02:30	2.72e-06	2.69e-06	2.72e-06	2.69e-06	83.587	2.72e-06	2.69e-06	1.666e-06	3.972e-07	1.1	387.0	-5.163	4290.78		
1791		11628.0	3.8209229676850504e+16	2023-02-23 16:02:36	2.72e-06	2.69e-06	2.72e-06	2.69e-06	83.587	2.72e-06	2.69e-06	1.666e-06	3.972e-07	1.1	387.0	-5.163	4290.667		
1792		11635.0	3.8232581383299176e+16	2023-02-23 16:02:43	2.72e-06	2.69e-06	2.72e-06	2.69e-06	83.591	2.72e-06	2.69e-06	1.666e-06	3.972e-07	1.1	387.0	-5.275	4290.78		
1793		11642.0	3.82384193099113e+16	2023-02-23 16:02:50	2.72e-06	2.68e-06	2.72e-06	2.68e-06	83.59	2.72e-06	2.68e-06	1.664e-06	3.972e-07	1.1	387.0	-5.275	4290.667		
1794		11649.0	3.82384193099113e+16	2023-02-23 16:02:57	2.72e-06	2.68e-06	2.72e-06	2.68e-06	83.59	2.72e-06	2.68e-06	1.664e-06	3.972e-07	1.1	387.0	-5.499	4290.892		
1795		11656.0	3.82384193099113e+16	2023-02-23 16:03:04	2.72e-06	2.68e-06	2.72e-06	2.68e-06	83.59	2.72e-06	2.68e-06	1.664e-06	3.972e-07	1.1	387.0	-5.163	4290.78		
1796		11662.0	3.824425723652341e+16	2023-02-23 16:03:10	2.72e-06	2.68e-06	2.72e-06	2.68e-06	83.591	2.72e-06	2.68e-06	1.664e-06	3.972e-07	1.1	387.0	-5.163	4291.116		
1797		11669.0	3.824425723652341e+16	2023-02-23 16:03:17	2.72e-06	2.68e-06	2.72e-06	2.68e-06	83.591	2.72e-06	2.68e-06	1.664e-06	3.972e-07	1.1	387.0	-5.275	4291.004		
1798		11676.0	3.826760894297208e+16	2023-02-23 16:03:24	2.72e-06	2.68e-06	2.72e-06	2.68e-06	83.587	2.72e-06	2.68e-06	1.664e-06	3.972e-07	1.1	387.0	-5.05	4291.116		
1799		11683.0	3.826760894297208e+16	2023-02-23 16:03:31	2.72e-06	2.68e-06	2.72e-06	2.68e-06	83.587	2.72e-06	2.68e-06	1.664e-06	3.972e-07	1.1	387.0	-5.275	4291.004		
1800		11690.0	3.826760894297208e+16	2023-02-23 16:03:38	2.72e-06	2.68e-06	2.72e-06	2.68e-06	83.587	2.72e-06	2.68e-06	1.664e-06	3.972e-07	1.1	387.0	-5.275	4291.116		
1801		11696.0	3.826760894297208e+16	2023-02-23 16:03:44	2.72e-06	2.68e-06	2.72e-06	2.68e-06	83.587	2.72e-06	2.68e-06	1.664e-06	3.972e-07	1.1	387.0	-5.275	4291.229		
1802		11703.0	3.826760894297208e+16	2023-02-23 16:03:51	2.72e-06	2.68e-06	2.72e-06	2.68e-06	83.587	2.72e-06	2.68e-06	1.664e-06	3.972e-07	1.1	387.0	-5.163	4291.229		
1803		11710.0	3.826760894297208e+16	2023-02-23 16:03:58	2.72e-06	2.68e-06	2.72e-06	2.68e-06	83.587	2.72e-06	2.68e-06	1.664e-06	3.972e-07	1.1	387.0	-5.275	4291.229		
1804		11717.0	3.826760894297208e+16	2023-02-23 16:04:05	2.71e-06	2.68e-06	2.71e-06	2.68e-06	83.587	2.71e-06	2.68e-06	1.664e-06	3.972e-07	1.1	387.0	-5.163	4291.229		
1805		11724.0	3.826760894297208e+16	2023-02-23 16:04:12	2.71e-06	2.68e-06	2.71e-06	2.68e-06	83.587	2.71e-06	2.68e-06	1.664e-06	3.972e-07	1.1	387.0	-5.275	4291.453		
1806		11730.0	3.8273446869584296e+16	2023-02-23 16:04:18	2.71e-06	2.68e-06	2.71e-06	2.68e-06	83.586	2.71e-06	2.68e-06	1.662e-06	3.972e-07	1.1	387.0	-5.275	4291.453		
1807		11737.0	3.827928479619652e+16	2023-02-23 16:04:25	2.71e-06	2.68e-06	2.71e-06	2.68e-06	83.587	2.71e-06	2.68e-06	1.662e-06	3.967e-07	1.1	387.0	-5.163	4291.453		
1808		11744.0	3.827928479619652e+16	2023-02-23 16:04:32	2.71e-06	2.68e-06	2.71e-06	2.68e-06	83.587	2.71e-06	2.68e-06	1.662e-06	3.972e-07	1.1	387.0	-5.275	4291.453		
1809		11751.0	3.8285122722808744e+16	2023-02-23 16:04:39	2.71e-06	2.67e-06	2.71e-06	2.67e-06	83.586	2.71e-06	2.67e-06	1.662e-06	3.972e-07	1.1	387.0	-5.275	4291.678		
1810		11758.0	3.829096064942096e+16	2023-02-23 16:04:46	2.71e-06	2.67e-06	2.71e-06	2.67e-06	83.587	2.71e-06	2.67e-06	1.662e-06	3.967e-07	1.1	387.0	-5.275	4291.902		
1811		11764.0	3.829096064942096e+16	2023-02-23 16:04:52	2.71e-06	2.67e-06	2.71e-06	2.67e-06	83.587	2.71e-06	2.67e-06	1.662e-06	3.972e-07	1.1	387.0	-5.163	4291.678		
1812		11771.0	3.829679857603318e+16	2023-02-23 16:04:59	2.71e-06	2.67e-06	2.71e-06	2.67e-06	83.586	2.71e-06	2.67e-06	1.662e-06	3.967e-07	1.1	387.0	-5.275	4291.678		
1813		11778.0	3.829679857603318e+16	2023-02-23 16:05:06	2.71e-06	2.67e-06	2.71e-06	2.67e-06	83.586	2.71e-06	2.67e-06	1.662e-06	3.967e-07	1.1	387.0	-4.938	4292.014		
1814		11785.0	3.831431235586985e+16	2023-02-23 16:05:13	2.71e-06	2.67e-06	2.71e-06	2.67e-06	83.583	2.71e-06	2.67e-06	1.662e-06	3.972e-07	1.1	387.0	-5.275	4292.014		
1815		11792.0	3.831431235586985e+16	2023-02-23 16:05:20	2.71e-06	2.67e-06	2.71e-06	2.67e-06	83.583	2.71e-06	2.67e-06	1.662e-06	3.967e-07	1.1	387.0	-5.05	4292.014		
1816		11799.0	3.831431235586985e+16	2023-02-23 16:05:27	2.71e-06	2.67e-06	2.71e-06	2.67e-06	83.583	2.71e-06	2.67e-06	1.66e-06	3.972e-07	1.1	387.0	-5.05	4292.126		
1817		11806.0	3.831431235586985e+16	2023-02-23 16:05:34	2.71e-06	2.67e-06	2.71e-06	2.67e-06	83.583	2.71e-06	2.67e-06	1.66e-06	3.972e-07	1.1	387.0	-5.05	4292.126		
1818		11813.0	3.831431235586985e+16	2023-02-23 16:05:41	2.71e-06	2.67e-06	2.71e-06	2.67e-06	83.583	2.71e-06	2.67e-06	1.66e-06	3.972e-07	1.1	387.0	-5.499	4292.239		
1819		11820.0	3.831431235586985e+16	2023-02-23 16:05:48	2.7e-06	2.67e-06	2.7e-06	2.67e-06	83.583	2.7e-06	2.67e-06	1.66e-06	3.972e-07	1.1	387.0	-5.163	4292.351		
1820		11827.0	3.831431235586985e+16	2023-02-23 16:05:55	2.7e-06	2.67e-06	2.7e-06	2.67e-06	83.583	2.7e-06	2.67e-06	1.66e-06	3.967e-07	1.1	387.0	-5.163	4292.239		
1821		11833.0	3.831431235586985e+16	2023-02-23 16:06:01	2.7e-06	2.67e-06	2.7e-06	2.67e-06	83.583	2.7e-06	2.67e-06	1.654e-06	3.972e-07	1.1	387.0	-5.05	4292.351		
1822		11840.0	3.832015028248206e+16	2023-02-23 16:06:08	2.7e-06	2.67e-06	2.7e-06	2.67e-06	83.582	2.7e-06	2.67e-06	1.654e-06	3.972e-07	1.1	387.0	-5.163	4292.463		
1823		11847.0	3.832598820909429e+16	2023-02-23 16:06:15	2.7e-06	2.67e-06	2.7e-06	2.67e-06	83.583	2.7e-06	2.67e-06	1.648e-06	3.967e-07	1.1	387.0	-5.163	4292.463		
1824		11854.0	3.832598820909429e+16	2023-02-23 16:06:22	2.7e-06	2.67e-06	2.7e-06	2.67e-06	83.583	2.7e-06	2.67e-06	1.648e-06	3.972e-07	1.1	386.0	-5.275	4292.463		
1825		11861.0	3.832598820909429e+16	2023-02-23 16:06:29	2.7e-06	2.67e-06	2.7e-06	2.67e-06	83.583	2.7e-06	2.67e-06	1.648e-06	3.972e-07	1.1	387.0	-4.938	4292.575		
1826		11867.0	3.832598820909429e+16	2023-02-23 16:06:35	2.7e-06	2.67e-06	2.7e-06	2.67e-06	83.583	2.7e-06	2.67e-06	1.648e-06	3.972e-07	1.1	387.0	-5.163	4292.8		
1827		11896.0	3.832598820909429e+16	2023-02-23 16:07:04	2.7e-06	2.67e-06	2.7e-06	2.67e-06	83.583	2.7e-06	2.67e-06	1.648e-06	3.972e-07	1.1	386.0	-5.05	4292.8		
1828		11902.0	3.833182613570651e+16	2023-02-23 16:07:10	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.582	2.7e-06	2.66e-06	1.646e-06	3.972e-07	1.1	387.0	-5.275	4292.688		
1829		11909.0	3.833766406231873e+16	2023-02-23 16:07:17	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.583	2.7e-06	2.66e-06	1.646e-06	3.972e-07	1.1	386.0	-5.275	4293.024		
1830		11916.0	3.834350198893095e+16	2023-02-23 16:07:24	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.582	2.7e-06	2.66e-06	1.646e-06	3.967e-07	1.1	386.0	-5.163	4293.249		
1831		11923.0	3.834933991554317e+16	2023-02-23 16:07:31	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.583	2.7e-06	2.66e-06	1.646e-06	3.972e-07	1.1	386.0	-5.275	4293.137		
1832		11930.0	3.834933991554317e+16	2023-02-23 16:07:38	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.583	2.7e-06	2.66e-06	1.646e-06	3.972e-07	1.1	386.0	-5.05	4293.137		
1833		11936.0	3.834933991554317e+16	2023-02-23 16:07:44	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.583	2.7e-06	2.66e-06	1.646e-06	3.972e-07	1.1	386.0	-5.275	4293.137		
1834		11943.0	3.834933991554317e+16	2023-02-23 16:07:51	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.583	2.7e-06	2.66e-06	1.646e-06	3.972e-07	1.1	386.0	-5.275	4293.137		
1835		11950.0	3.836685369537972e+16	2023-02-23 16:07:58	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.58	2.7e-06	2.66e-06	1.646e-06	3.972e-07	1.1	386.0	-5.163	4293.249		
1836		11957.0	3.837269162199195e+16	2023-02-23 16:08:05	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.579	2.69e-06	2.66e-06	1.646e-06	3.972e-07	1.1	386.0	-5.05	4293.249		
1837		11964.0	3.837269162199195e+16	2023-02-23 16:08:12	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.579	2.69e-06	2.66e-06	1.644e-06	3.967e-07	1.1	386.0	-5.163	4293.361		
1838		11970.0	3.837269162199195e+16	2023-02-23 16:08:18	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.579	2.69e-06	2.66e-06	1.646e-06	3.967e-07	1.1	386.0	-5.275	4293.361		
1839		11977.0	3.837269162199195e+16	2023-02-23 16:08:25	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.579	2.69e-06	2.66e-06	1.646e-06	3.967e-07	1.1	386.0	-5.275	4293.361		
1840		11984.0	3.837269162199195e+16	2023-02-23 16:08:32	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.579	2.69e-06	2.66e-06	1.644e-06	3.972e-07	1.1	386.0	-5.05	4293.361		
1841		11991.0	3.837269162199195e+16	2023-02-23 16:08:39	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.579	2.69e-06	2.66e-06	1.644e-06	3.967e-07	1.1	386.0	-5.163	4293.698		
1842		11998.0	3.837269162199195e+16	2023-02-23 16:08:46	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.579	2.69e-06	2.66e-06	1.644e-06	3.972e-07	1.1	386.0	-5.163	4293.585		
1843		12004.0	3.837269162199195e+16	2023-02-23 16:08:52	2.69e-06	2.65e-06	2.69e-06	2.65e-06	83.579	2.69e-06	2.65e-06	1.644e-06	3.972e-07	1.1	386.0	-5.275	4293.585		
