F1((1=on,0=off))	1
F2((1=on,0=off))	0
cage(V)	3.0
delta-m(%)	+0
electron-energy(V)	70.0
emission(uA)	1000.000
focus(V)	-90
mass(amu)	2.00
mode-change-delay()	
multiplier(V)	1200
resolution(%)	+0
Data()	
mass 2.0_time	mass 2.0_value	mass 4.0_time	mass 4.0_value	mass 5.5_time	mass 5.5_value	mass 12.0_time	mass 12.0_value	mass 15.0_time	mass 15.0_value	mass 16.0_time	mass 16.0_value	mass 18.0_time	mass 18.0_value	mass 28.0_time	mass 28.0_value	mass 32.0_time	mass 32.0_value	mass 40.0_time	mass 40.0_value	mass 44.0_time	mass 44.0_value
2022/12/13 17:56:01.658	0.00000000001923760000	2022/12/13 17:56:01.908	0.00000000000092880000	2022/12/13 17:56:02.158	0.00000000000001578040	2022/12/13 17:56:02.408	0.00000000000018310400	2022/12/13 17:56:02.658	0.00000000000003527180	2022/12/13 17:56:02.909	0.00000000000045715400	2022/12/13 17:56:03.159	0.00000000000085023900	2022/12/13 17:56:03.409	0.00000000000090518800	2022/12/13 17:56:03.660	0.00000000000004033880	2022/12/13 17:56:03.910	0.00000000000002371390
2022/12/13 17:56:07.983	0.00000000001938540000	2022/12/13 17:56:08.233	0.00000000000091939400	2022/12/13 17:56:08.483	0.00000000000002190090	2022/12/13 17:56:08.733	0.00000000000017213400	2022/12/13 17:56:08.983	0.00000000000002463630	2022/12/13 17:56:09.234	0.00000000000046189000	2022/12/13 17:56:09.484	0.00000000000087015900	2022/12/13 17:56:09.734	0.00000000000085616200	2022/12/13 17:56:09.985	0.00000000000002178430	2022/12/13 17:56:10.235	0.00000000000001280430
2022/12/13 17:56:14.308	0.00000000001928440000	2022/12/13 17:56:14.558	0.00000000000094600000	2022/12/13 17:56:14.808	0.00000000000002048410	2022/12/13 17:56:15.058	0.00000000000019984700	2022/12/13 17:56:15.308	0.00000000000001650500	2022/12/13 17:56:15.559	0.00000000000044062100	2022/12/13 17:56:15.809	0.00000000000087869400	2022/12/13 17:56:16.060	0.00000000000091970600	2022/12/13 17:56:16.310	0.00000000000004849970	2022/12/13 17:56:16.560	0.00000000000001495970
2022/12/13 17:56:20.633	0.00000000001918230000	2022/12/13 17:56:20.883	0.00000000000089617400	2022/12/13 17:56:21.133	0.00000000000001549980	2022/12/13 17:56:21.383	0.00000000000017924000	2022/12/13 17:56:21.633	0.00000000000002111300	2022/12/13 17:56:21.884	0.00000000000045639100	2022/12/13 17:56:22.134	0.00000000000084437500	2022/12/13 17:56:22.384	0.00000000000079678500	2022/12/13 17:56:22.635	0.00000000000001996590	2022/12/13 17:56:22.885	0.00000000000002143820
2022/12/13 17:56:26.958	0.00000000001925910000	2022/12/13 17:56:27.208	0.00000000000054911000	2022/12/13 17:56:27.458	0.00000000000001980790	2022/12/13 17:56:27.708	0.00000000000019542900	2022/12/13 17:56:27.958	0.00000000000002419120	2022/12/13 17:56:28.209	0.00000000000044012600	2022/12/13 17:56:28.459	0.00000000000082211200	2022/12/13 17:56:28.709	0.00000000000084762700	2022/12/13 17:56:28.960	0.00000000000002071410	2022/12/13 17:56:29.210	0.00000000000001880010
2022/12/13 17:56:33.283	0.00000000001919890000	2022/12/13 17:56:33.533	0.00000000000055091000	2022/12/13 17:56:33.783	0.00000000000001891830	2022/12/13 17:56:34.033	0.00000000000018283000	2022/12/13 17:56:34.283	0.00000000000003621730	2022/12/13 17:56:34.534	0.00000000000046234700	2022/12/13 17:56:34.784	0.00000000000088232200	2022/12/13 17:56:35.035	0.00000000000091755600	2022/12/13 17:56:35.285	0.00000000000002449600	2022/12/13 17:56:35.535	0.00000000000002635570
2022/12/13 17:56:39.608	0.00000000001936450000	2022/12/13 17:56:39.858	0.00000000000055881200	2022/12/13 17:56:40.108	0.00000000000001808410	2022/12/13 17:56:40.358	0.00000000000017010800	2022/12/13 17:56:40.608	0.00000000000003295620	2022/12/13 17:56:40.859	0.00000000000044808700	2022/12/13 17:56:41.109	0.00000000000084064500	2022/12/13 17:56:41.359	0.00000000000091748600	2022/12/13 17:56:41.610	0.00000000000002852890	2022/12/13 17:56:41.860	0.00000000000001592610
2022/12/13 17:56:45.933	0.00000000001929670000	2022/12/13 17:56:46.183	0.00000000000054864200	2022/12/13 17:56:46.433	0.00000000000001467160	2022/12/13 17:56:46.683	0.00000000000019293000	2022/12/13 17:56:46.933	0.00000000000003533360	2022/12/13 17:56:47.184	0.00000000000043194000	2022/12/13 17:56:47.434	0.00000000000081468300	2022/12/13 17:56:47.684	0.00000000000087851700	2022/12/13 17:56:47.935	0.00000000000003176570	2022/12/13 17:56:48.185	0.00000000000002000570
2022/12/13 17:56:52.258	0.00000000001940370000	2022/12/13 17:56:52.508	0.00000000000054963700	2022/12/13 17:56:52.758	0.00000000000001859750	2022/12/13 17:56:53.008	0.00000000000019094100	2022/12/13 17:56:53.258	0.00000000000002782200	2022/12/13 17:56:53.509	0.00000000000044856000	2022/12/13 17:56:53.759	0.00000000000086867000	2022/12/13 17:56:54.009	0.00000000000090195700	2022/12/13 17:56:54.260	0.00000000000004204380	2022/12/13 17:56:54.510	0.00000000000001402120
2022/12/13 17:56:58.583	0.00000000001940480000	2022/12/13 17:56:58.833	0.00000000000056132700	2022/12/13 17:56:59.083	0.00000000000001685060	2022/12/13 17:56:59.333	0.00000000000017533200	2022/12/13 17:56:59.583	0.00000000000002152040	2022/12/13 17:56:59.834	0.00000000000044555500	2022/12/13 17:57:00.084	0.00000000000090569800	2022/12/13 17:57:00.334	0.00000000000094429600	2022/12/13 17:57:00.585	0.00000000000003846460	2022/12/13 17:57:00.835	0.00000000000001379870
2022/12/13 17:57:04.908	0.00000000001930640000	2022/12/13 17:57:05.158	0.00000000000054436400	2022/12/13 17:57:05.408	0.00000000000001671840	2022/12/13 17:57:05.658	0.00000000000017340800	2022/12/13 17:57:05.908	0.00000000000003062190	2022/12/13 17:57:06.159	0.00000000000045201600	2022/12/13 17:57:06.409	0.00000000000084131600	2022/12/13 17:57:06.660	0.00000000000088664400	2022/12/13 17:57:06.910	0.00000000000003015430	2022/12/13 17:57:07.160	0.00000000000001984340
2022/12/13 17:57:11.233	0.00000000001931500000	2022/12/13 17:57:11.483	0.00000000000055241000	2022/12/13 17:57:11.733	0.00000000000001373250	2022/12/13 17:57:11.983	0.00000000000017836400	2022/12/13 17:57:12.233	0.00000000000002596770	2022/12/13 17:57:12.484	0.00000000000044938700	2022/12/13 17:57:12.734	0.00000000000087684500	2022/12/13 17:57:12.985	0.00000000000092806900	2022/12/13 17:57:13.235	0.00000000000002092640	2022/12/13 17:57:13.485	0.00000000000001713490
2022/12/13 17:57:17.558	0.00000000001924940000	2022/12/13 17:57:17.808	0.00000000000054929800	2022/12/13 17:57:18.058	0.00000000000001611900	2022/12/13 17:57:18.308	0.00000000000018585100	2022/12/13 17:57:18.558	0.00000000000003002360	2022/12/13 17:57:18.809	0.00000000000044269000	2022/12/13 17:57:19.059	0.00000000000086574100	2022/12/13 17:57:19.309	0.00000000000093281500	2022/12/13 17:57:19.560	0.00000000000003160870	2022/12/13 17:57:19.810	0.00000000000001571000	2022/12/13 17:57:20.561	0.00000000000000000000
2022/12/13 17:57:23.883	0.00000000001946340000	2022/12/13 17:57:24.133	0.00000000000054593300	2022/12/13 17:57:24.383	0.00000000000001724460	2022/12/13 17:57:24.633	0.00000000000018449600	2022/12/13 17:57:24.883	0.00000000000002951190	2022/12/13 17:57:25.134	0.00000000000045458000	2022/12/13 17:57:25.384	0.00000000000082148800	2022/12/13 17:57:25.634	0.00000000000082661000	2022/12/13 17:57:25.885	0.00000000000003874940	2022/12/13 17:57:26.135	0.00000000000001537780
2022/12/13 17:57:30.208	0.00000000001917900000	2022/12/13 17:57:30.458	0.00000000000053349500	2022/12/13 17:57:30.708	0.00000000000002206380	2022/12/13 17:57:30.958	0.00000000000016611400	2022/12/13 17:57:31.208	0.00000000000003720200	2022/12/13 17:57:31.459	0.00000000000047030200	2022/12/13 17:57:31.709	0.00000000000087517900	2022/12/13 17:57:31.959	0.00000000000084316500	2022/12/13 17:57:32.210	0.00000000000003459670	2022/12/13 17:57:32.460	0.00000000000002740920
2022/12/13 17:57:36.533	0.00000000001927950000	2022/12/13 17:57:36.783	0.00000000000053655900	2022/12/13 17:57:37.033	0.00000000000001998260	2022/12/13 17:57:37.283	0.00000000000019382700	2022/12/13 17:57:37.533	0.00000000000003226610	2022/12/13 17:57:37.784	0.00000000000042551700	2022/12/13 17:57:38.034	0.00000000000084095600	2022/12/13 17:57:38.284	0.00000000000087966700	2022/12/13 17:57:38.535	0.00000000000003000050	2022/12/13 17:57:38.785	0.00000000000002757100
2022/12/13 17:57:42.858	0.00000000001932740000	2022/12/13 17:57:43.108	0.00000000000055995700	2022/12/13 17:57:43.358	0.00000000000001845070	2022/12/13 17:57:43.608	0.00000000000016943000	2022/12/13 17:57:43.858	0.00000000000002351240	2022/12/13 17:57:44.109	0.00000000000041762100	2022/12/13 17:57:44.359	0.00000000000087788800	2022/12/13 17:57:44.610	0.00000000000090463400	2022/12/13 17:57:44.860	0.00000000000003971850	2022/12/13 17:57:45.110	0.00000000000002354460
2022/12/13 17:57:49.183	0.00000000001933170000	2022/12/13 17:57:49.433	0.00000000000054753500	2022/12/13 17:57:49.683	0.00000000000001478440	2022/12/13 17:57:49.933	0.00000000000019829400	2022/12/13 17:57:50.183	0.00000000000002310820	2022/12/13 17:57:50.434	0.00000000000044030900	2022/12/13 17:57:50.684	0.00000000000083600600	2022/12/13 17:57:50.934	0.00000000000086450400	2022/12/13 17:57:51.185	0.00000000000003164040	2022/12/13 17:57:51.435	0.00000000000001801530	2022/12/13 17:57:52.186	0.00000000000000000000
2022/12/13 17:57:55.508	0.00000000001939460000	2022/12/13 17:57:55.758	0.00000000000052082700	2022/12/13 17:57:56.008	0.00000000000001788900	2022/12/13 17:57:56.258	0.00000000000019236500	2022/12/13 17:57:56.508	0.00000000000001816690	2022/12/13 17:57:56.759	0.00000000000045176300	2022/12/13 17:57:57.009	0.00000000000081628500	2022/12/13 17:57:57.259	0.00000000000087520100	2022/12/13 17:57:57.510	0.00000000000002767150	2022/12/13 17:57:57.760	0.00000000000001242590
2022/12/13 17:58:01.833	0.00000000001927200000	2022/12/13 17:58:02.083	0.00000000000055603800	2022/12/13 17:58:02.333	0.00000000000002144680	2022/12/13 17:58:02.583	0.00000000000018139500	2022/12/13 17:58:02.833	0.00000000000002055990	2022/12/13 17:58:03.084	0.00000000000046047100	2022/12/13 17:58:03.334	0.00000000000086985800	2022/12/13 17:58:03.584	0.00000000000088927800	2022/12/13 17:58:03.835	0.00000000000002651110	2022/12/13 17:58:04.085	0.00000000000001995630	2022/12/13 17:58:04.836	0.00000000000016125000
2022/12/13 17:58:08.158	0.00000000001926450000	2022/12/13 17:58:08.408	0.00000000000054518100	2022/12/13 17:58:08.658	0.00000000000002421490	2022/12/13 17:58:08.908	0.00000000000019482700	2022/12/13 17:58:09.158	0.00000000000003343890	2022/12/13 17:58:09.409	0.00000000000048923800	2022/12/13 17:58:09.659	0.00000000000082360600	2022/12/13 17:58:09.909	0.00000000000095369200	2022/12/13 17:58:10.160	0.00000000000003510030	2022/12/13 17:58:10.410	0.00000000000001822070
2022/12/13 17:58:14.483	0.00000000001920860000	2022/12/13 17:58:14.733	0.00000000000052866300	2022/12/13 17:58:14.983	0.00000000000001681400	2022/12/13 17:58:15.233	0.00000000000017815400	2022/12/13 17:58:15.483	0.00000000000002165690	2022/12/13 17:58:15.734	0.00000000000042645200	2022/12/13 17:58:15.984	0.00000000000088409100	2022/12/13 17:58:16.234	0.00000000000089866800	2022/12/13 17:58:16.485	0.00000000000003804370	2022/12/13 17:58:16.735	0.00000000000001511390	2022/12/13 17:58:17.486	0.00000000000005375000
2022/12/13 17:58:20.808	0.00000000001924250000	2022/12/13 17:58:21.058	0.00000000000056339700	2022/12/13 17:58:21.308	0.00000000000002442720	2022/12/13 17:58:21.558	0.00000000000019510100	2022/12/13 17:58:21.808	0.00000000000002726090	2022/12/13 17:58:22.059	0.00000000000041825000	2022/12/13 17:58:22.309	0.00000000000088783200	2022/12/13 17:58:22.559	0.00000000000091757200	2022/12/13 17:58:22.810	0.00000000000003232150	2022/12/13 17:58:23.060	0.00000000000002365960	2022/12/13 17:58:23.811	0.00000000000026875000
2022/12/13 17:58:27.133	0.00000000001926180000	2022/12/13 17:58:27.383	0.00000000000054458400	2022/12/13 17:58:27.633	0.00000000000001764120	2022/12/13 17:58:27.883	0.00000000000019300500	2022/12/13 17:58:28.133	0.00000000000002377090	2022/12/13 17:58:28.384	0.00000000000043711600	2022/12/13 17:58:28.634	0.00000000000085000800	2022/12/13 17:58:28.885	0.00000000000090109200	2022/12/13 17:58:29.135	0.00000000000001978960	2022/12/13 17:58:29.385	0.00000000000001946660	2022/12/13 17:58:30.136	0.00000000000010750000
2022/12/13 17:58:33.458	0.00000000001921610000	2022/12/13 17:58:33.708	0.00000000000054617000	2022/12/13 17:58:33.958	0.00000000000001484950	2022/12/13 17:58:34.208	0.00000000000015027400	2022/12/13 17:58:34.458	0.00000000000003321260	2022/12/13 17:58:34.709	0.00000000000042325400	2022/12/13 17:58:34.959	0.00000000000080174600	2022/12/13 17:58:35.209	0.00000000000087894700	2022/12/13 17:58:35.460	0.00000000000003107500	2022/12/13 17:58:35.710	0.00000000000002690080	2022/12/13 17:58:36.461	0.00000000000026875000
2022/12/13 17:58:39.783	0.00000000001916770000	2022/12/13 17:58:40.033	0.00000000000054983500	2022/12/13 17:58:40.283	0.00000000000001793260	2022/12/13 17:58:40.533	0.00000000000017756300	2022/12/13 17:58:40.783	0.00000000000003221720	2022/12/13 17:58:41.034	0.00000000000044893100	2022/12/13 17:58:41.284	0.00000000000086131200	2022/12/13 17:58:41.535	0.00000000000089107800	2022/12/13 17:58:41.785	0.00000000000004006790	2022/12/13 17:58:42.035	0.00000000000002123180
2022/12/13 17:58:46.108	0.00000000001907420000	2022/12/13 17:58:46.358	0.00000000000056779300	2022/12/13 17:58:46.608	0.00000000000001628030	2022/12/13 17:58:46.858	0.00000000000019035000	2022/12/13 17:58:47.108	0.00000000000003663920	2022/12/13 17:58:47.359	0.00000000000047627900	2022/12/13 17:58:47.609	0.00000000000083673200	2022/12/13 17:58:47.860	0.00000000000090465000	2022/12/13 17:58:48.110	0.00000000000003442420	2022/12/13 17:58:48.360	0.00000000000002517060
2022/12/13 17:58:52.433	0.00000000001914680000	2022/12/13 17:58:52.683	0.00000000000055438300	2022/12/13 17:58:52.933	0.00000000000002215360	2022/12/13 17:58:53.183	0.00000000000019225800	2022/12/13 17:58:53.433	0.00000000000003913640	2022/12/13 17:58:53.684	0.00000000000043219800	2022/12/13 17:58:53.934	0.00000000000086291300	2022/12/13 17:58:54.184	0.00000000000085678600	2022/12/13 17:58:54.435	0.00000000000003740510	2022/12/13 17:58:54.685	0.00000000000001765040
2022/12/13 17:58:58.758	0.00000000001908230000	2022/12/13 17:58:59.008	0.00000000000053616700	2022/12/13 17:58:59.258	0.00000000000002096140	2022/12/13 17:58:59.508	0.00000000000018778100	2022/12/13 17:58:59.758	0.00000000000003768300	2022/12/13 17:59:00.009	0.00000000000043930900	2022/12/13 17:59:00.259	0.00000000000085950600	2022/12/13 17:59:00.509	0.00000000000088556400	2022/12/13 17:59:00.760	0.00000000000003167220	2022/12/13 17:59:01.010	0.00000000000001162660
2022/12/13 17:59:05.083	0.00000000001935480000	2022/12/13 17:59:05.333	0.00000000000055011500	2022/12/13 17:59:05.583	0.00000000000001613360	2022/12/13 17:59:05.833	0.00000000000021812800	2022/12/13 17:59:06.083	0.00000000000002899650	2022/12/13 17:59:06.334	0.00000000000045563900	2022/12/13 17:59:06.584	0.00000000000085336200	2022/12/13 17:59:06.834	0.00000000000091903900	2022/12/13 17:59:07.085	0.00000000000004745260	2022/12/13 17:59:07.335	0.00000000000002298880
2022/12/13 17:59:11.408	0.00000000001929510000	2022/12/13 17:59:11.658	0.00000000000054393400	2022/12/13 17:59:11.908	0.00000000000001113530	2022/12/13 17:59:12.158	0.00000000000017257500	2022/12/13 17:59:12.408	0.00000000000003197960	2022/12/13 17:59:12.659	0.00000000000043589100	2022/12/13 17:59:12.909	0.00000000000087275500	2022/12/13 17:59:13.160	0.00000000000087512000	2022/12/13 17:59:13.410	0.00000000000002589890	2022/12/13 17:59:13.660	0.00000000000002517060
2022/12/13 17:59:17.733	0.00000000001901190000	2022/12/13 17:59:17.983	0.00000000000054649800	2022/12/13 17:59:18.233	0.00000000000001878020	2022/12/13 17:59:18.483	0.00000000000018126600	2022/12/13 17:59:18.733	0.00000000000002562530	2022/12/13 17:59:18.984	0.00000000000043906700	2022/12/13 17:59:19.234	0.00000000000085282400	2022/12/13 17:59:19.484	0.00000000000091889400	2022/12/13 17:59:19.735	0.00000000000002788760	2022/12/13 17:59:19.985	0.00000000000001406360
2022/12/13 17:59:24.058	0.00000000001906240000	2022/12/13 17:59:24.308	0.00000000000053989700	2022/12/13 17:59:24.558	0.00000000000001815670	2022/12/13 17:59:24.808	0.00000000000020019700	2022/12/13 17:59:25.058	0.00000000000002599130	2022/12/13 17:59:25.309	0.00000000000042642500	2022/12/13 17:59:25.559	0.00000000000087703300	2022/12/13 17:59:25.810	0.00000000000087531300	2022/12/13 17:59:26.060	0.00000000000002834070	2022/12/13 17:59:26.310	0.00000000000001363150
2022/12/13 17:59:30.383	0.00000000001903120000	2022/12/13 17:59:30.633	0.00000000000055004000	2022/12/13 17:59:30.883	0.00000000000001578960	2022/12/13 17:59:31.133	0.00000000000019656300	2022/12/13 17:59:31.383	0.00000000000003314110	2022/12/13 17:59:31.634	0.00000000000044067500	2022/12/13 17:59:31.884	0.00000000000084525100	2022/12/13 17:59:32.134	0.00000000000090849900	2022/12/13 17:59:32.385	0.00000000000004149610	2022/12/13 17:59:32.635	0.00000000000002292490
2022/12/13 17:59:36.708	0.00000000001889420000	2022/12/13 17:59:36.958	0.00000000000054819600	2022/12/13 17:59:37.208	0.00000000000002215890	2022/12/13 17:59:37.458	0.00000000000018431900	2022/12/13 17:59:37.708	0.00000000000002029010	2022/12/13 17:59:37.959	0.00000000000041284800	2022/12/13 17:59:38.209	0.00000000000087523300	2022/12/13 17:59:38.460	0.00000000000086161300	2022/12/13 17:59:38.710	0.00000000000002650030	2022/12/13 17:59:38.960	0.00000000000001704140
2022/12/13 17:59:43.033	0.00000000001910970000	2022/12/13 17:59:43.283	0.00000000000053845100	2022/12/13 17:59:43.533	0.00000000000002368010	2022/12/13 17:59:43.783	0.00000000000016908600	2022/12/13 17:59:44.033	0.00000000000002838700	2022/12/13 17:59:44.284	0.00000000000044423300	2022/12/13 17:59:44.534	0.00000000000086652500	2022/12/13 17:59:44.784	0.00000000000088523000	2022/12/13 17:59:45.035	0.00000000000003253380	2022/12/13 17:59:45.285	0.00000000000002600480
2022/12/13 17:59:49.358	0.00000000001894630000	2022/12/13 17:59:49.608	0.00000000000054792700	2022/12/13 17:59:49.858	0.00000000000002169350	2022/12/13 17:59:50.108	0.00000000000019646100	2022/12/13 17:59:50.358	0.00000000000002900020	2022/12/13 17:59:50.609	0.00000000000043915300	2022/12/13 17:59:50.859	0.00000000000085894100	2022/12/13 17:59:51.110	0.00000000000086953000	2022/12/13 17:59:51.360	0.00000000000002840040	2022/12/13 17:59:51.610	0.00000000000001579490
2022/12/13 17:59:55.683	0.00000000001904950000	2022/12/13 17:59:55.933	0.00000000000055758600	2022/12/13 17:59:56.183	0.00000000000002023850	2022/12/13 17:59:56.433	0.00000000000019670800	2022/12/13 17:59:56.683	0.00000000000002060020	2022/12/13 17:59:56.934	0.00000000000048909800	2022/12/13 17:59:57.184	0.00000000000089626500	2022/12/13 17:59:57.434	0.00000000000089102500	2022/12/13 17:59:57.685	0.00000000000003085410	2022/12/13 17:59:57.935	0.00000000000003025910
2022/12/13 18:00:02.008	0.00000000001881620000	2022/12/13 18:00:02.258	0.00000000000053445200	2022/12/13 18:00:02.508	0.00000000000001922200	2022/12/13 18:00:02.758	0.00000000000016769400	2022/12/13 18:00:03.008	0.00000000000002528830	2022/12/13 18:00:03.259	0.00000000000045301000	2022/12/13 18:00:03.509	0.00000000000085463600	2022/12/13 18:00:03.759	0.00000000000079381800	2022/12/13 18:00:04.010	0.00000000000001715530	2022/12/13 18:00:04.260	0.00000000000001270320
2022/12/13 18:00:08.333	0.00000000001882000000	2022/12/13 18:00:08.583	0.00000000000056584800	2022/12/13 18:00:08.833	0.00000000000001625230	2022/12/13 18:00:09.083	0.00000000000019218300	2022/12/13 18:00:09.333	0.00000000000002950600	2022/12/13 18:00:09.584	0.00000000000045434300	2022/12/13 18:00:09.834	0.00000000000087853300	2022/12/13 18:00:10.084	0.00000000000088127400	2022/12/13 18:00:10.335	0.00000000000003758470	2022/12/13 18:00:10.585	0.00000000000001474840
2022/12/13 18:00:14.658	0.00000000001895650000	2022/12/13 18:00:14.908	0.00000000000055050700	2022/12/13 18:00:15.158	0.00000000000001604490	2022/12/13 18:00:15.408	0.00000000000017562800	2022/12/13 18:00:15.658	0.00000000000003770080	2022/12/13 18:00:15.909	0.00000000000043966400	2022/12/13 18:00:16.159	0.00000000000084798200	2022/12/13 18:00:16.409	0.00000000000092704200	2022/12/13 18:00:16.660	0.00000000000002969740	2022/12/13 18:00:16.910	0.00000000000001921340
2022/12/13 18:00:20.983	0.00000000001898120000	2022/12/13 18:00:21.233	0.00000000000053328600	2022/12/13 18:00:21.483	0.00000000000002478410	2022/12/13 18:00:21.733	0.00000000000017476200	2022/12/13 18:00:21.983	0.00000000000004161700	2022/12/13 18:00:22.234	0.00000000000046220100	2022/12/13 18:00:22.484	0.00000000000086322000	2022/12/13 18:00:22.735	0.00000000000086355300	2022/12/13 18:00:22.985	0.00000000000003994810	2022/12/13 18:00:23.235	0.00000000000002003150
2022/12/13 18:00:27.308	0.00000000001897850000	2022/12/13 18:00:27.558	0.00000000000054672900	2022/12/13 18:00:27.808	0.00000000000001899090	2022/12/13 18:00:28.058	0.00000000000018112600	2022/12/13 18:00:28.308	0.00000000000003096160	2022/12/13 18:00:28.559	0.00000000000046000800	2022/12/13 18:00:28.809	0.00000000000087003500	2022/12/13 18:00:29.059	0.00000000000084203100	2022/12/13 18:00:29.310	0.00000000000002558820	2022/12/13 18:00:29.560	0.00000000000001536440
2022/12/13 18:00:33.633	0.00000000001890490000	2022/12/13 18:00:33.883	0.00000000000052909300	2022/12/13 18:00:34.133	0.00000000000001509080	2022/12/13 18:00:34.383	0.00000000000020508800	2022/12/13 18:00:34.633	0.00000000000002568490	2022/12/13 18:00:34.884	0.00000000000042934900	2022/12/13 18:00:35.134	0.00000000000078741600	2022/12/13 18:00:35.384	0.00000000000080897500	2022/12/13 18:00:35.635	0.00000000000002443040	2022/12/13 18:00:35.885	0.00000000000002397030
2022/12/13 18:00:39.958	0.00000000001902100000	2022/12/13 18:00:40.208	0.00000000000054174600	2022/12/13 18:00:40.458	0.00000000000001526500	2022/12/13 18:00:40.708	0.00000000000017593900	2022/12/13 18:00:40.958	0.00000000000003787060	2022/12/13 18:00:41.209	0.00000000000044523800	2022/12/13 18:00:41.459	0.00000000000079712300	2022/12/13 18:00:41.709	0.00000000000086332700	2022/12/13 18:00:41.960	0.00000000000002335430	2022/12/13 18:00:42.210	0.00000000000002246800
2022/12/13 18:00:46.283	0.00000000001890920000	2022/12/13 18:00:46.533	0.00000000000053284500	2022/12/13 18:00:46.783	0.00000000000002047230	2022/12/13 18:00:47.033	0.00000000000018222300	2022/12/13 18:00:47.283	0.00000000000002714260	2022/12/13 18:00:47.534	0.00000000000043735800	2022/12/13 18:00:47.784	0.00000000000084475700	2022/12/13 18:00:48.034	0.00000000000091678700	2022/12/13 18:00:48.285	0.00000000000003496330	2022/12/13 18:00:48.535	0.00000000000003062940
2022/12/13 18:00:52.608	0.00000000001894200000	2022/12/13 18:00:52.858	0.00000000000054281600	2022/12/13 18:00:53.108	0.00000000000001624860	2022/12/13 18:00:53.358	0.00000000000020542100	2022/12/13 18:00:53.608	0.00000000000002486630	2022/12/13 18:00:53.859	0.00000000000045078000	2022/12/13 18:00:54.109	0.00000000000083830100	2022/12/13 18:00:54.359	0.00000000000088461800	2022/12/13 18:00:54.610	0.00000000000004412120	2022/12/13 18:00:54.860	0.00000000000002184880
2022/12/13 18:00:58.933	0.00000000001900600000	2022/12/13 18:00:59.183	0.00000000000056688000	2022/12/13 18:00:59.433	0.00000000000001736710	2022/12/13 18:00:59.683	0.00000000000018448000	2022/12/13 18:00:59.933	0.00000000000003250800	2022/12/13 18:01:00.184	0.00000000000043174100	2022/12/13 18:01:00.434	0.00000000000088053300	2022/12/13 18:01:00.684	0.00000000000090799900	2022/12/13 18:01:00.935	0.00000000000003363240	2022/12/13 18:01:01.185	0.00000000000001980580
2022/12/13 18:01:05.258	0.00000000001887860000	2022/12/13 18:01:05.508	0.00000000000052296000	2022/12/13 18:01:05.758	0.00000000000001085850	2022/12/13 18:01:06.008	0.00000000000017749300	2022/12/13 18:01:06.258	0.00000000000002334840	2022/12/13 18:01:06.509	0.00000000000043896000	2022/12/13 18:01:06.759	0.00000000000088023200	2022/12/13 18:01:07.009	0.00000000000087893600	2022/12/13 18:01:07.260	0.00000000000003626940	2022/12/13 18:01:07.510	0.00000000000002025670
2022/12/13 18:01:11.583	0.00000000001875920000	2022/12/13 18:01:11.833	0.00000000000054212800	2022/12/13 18:01:12.083	0.00000000000002656110	2022/12/13 18:01:12.333	0.00000000000016730200	2022/12/13 18:01:12.583	0.00000000000003060360	2022/12/13 18:01:12.834	0.00000000000043723500	2022/12/13 18:01:13.084	0.00000000000086183800	2022/12/13 18:01:13.334	0.00000000000082721800	2022/12/13 18:01:13.585	0.00000000000003774000	2022/12/13 18:01:13.835	0.00000000000002062810
2022/12/13 18:01:17.908	0.00000000001887160000	2022/12/13 18:01:18.158	0.00000000000052804000	2022/12/13 18:01:18.408	0.00000000000001940960	2022/12/13 18:01:18.658	0.00000000000018202900	2022/12/13 18:01:18.908	0.00000000000003456070	2022/12/13 18:01:19.159	0.00000000000044628100	2022/12/13 18:01:19.409	0.00000000000081292600	2022/12/13 18:01:19.659	0.00000000000090349500	2022/12/13 18:01:19.910	0.00000000000003592540	2022/12/13 18:01:20.160	0.00000000000001689680
2022/12/13 18:01:24.233	0.00000000001900060000	2022/12/13 18:01:24.483	0.00000000000054722300	2022/12/13 18:01:24.733	0.00000000000001372500	2022/12/13 18:01:24.983	0.00000000000017650400	2022/12/13 18:01:25.233	0.00000000000002888840	2022/12/13 18:01:25.484	0.00000000000044832900	2022/12/13 18:01:25.734	0.00000000000085346400	2022/12/13 18:01:25.984	0.00000000000088435400	2022/12/13 18:01:26.235	0.00000000000003975780	2022/12/13 18:01:26.485	0.00000000000002023040
2022/12/13 18:01:30.558	0.00000000001883340000	2022/12/13 18:01:30.808	0.00000000000054802400	2022/12/13 18:01:31.058	0.00000000000001864260	2022/12/13 18:01:31.308	0.00000000000020917900	2022/12/13 18:01:31.558	0.00000000000002877180	2022/12/13 18:01:31.809	0.00000000000044572700	2022/12/13 18:01:32.059	0.00000000000084600400	2022/12/13 18:01:32.309	0.00000000000088083900	2022/12/13 18:01:32.560	0.00000000000003765990	2022/12/13 18:01:32.810	0.00000000000001351110
