F1((1=on,0=off))	1
F2((1=on,0=off))	0
cage(V)	3.0
delta-m(%)	+0
electron-energy(V)	70.0
emission(uA)	1000.000
focus(V)	-90
mass(amu)	32.00
mode-change-delay()	
multiplier(V)	1200
resolution(%)	+0
Data()	
mass 2.0_time	mass 2.0_value	mass 4.0_time	mass 4.0_value	mass 5.5_time	mass 5.5_value	mass 12.0_time	mass 12.0_value	mass 15.0_time	mass 15.0_value	mass 16.0_time	mass 16.0_value	mass 18.0_time	mass 18.0_value	mass 28.0_time	mass 28.0_value	mass 32.0_time	mass 32.0_value	mass 40.0_time	mass 40.0_value	mass 44.0_time	mass 44.0_value
2022/12/12 16:54:38.599	0.00000000002166710000	2022/12/12 16:54:38.849	0.00000000000099523500	2022/12/12 16:54:39.099	0.00000000000000259935	2022/12/12 16:54:39.350	0.00000000000035211100	2022/12/12 16:54:39.600	0.00000000000017213900	2022/12/12 16:54:39.850	0.00000000000120131000	2022/12/12 16:54:40.100	0.00000000000338453000	2022/12/12 16:54:40.350	0.00000000000333078000	2022/12/12 16:54:40.601	0.00000000000016890400	2022/12/12 16:54:41.602	0.00000000000193500000
2022/12/12 16:54:44.924	0.00000000002161710000	2022/12/12 16:54:45.174	0.00000000000101738000	2022/12/12 16:54:45.424	0.00000000000000003064	2022/12/12 16:54:45.675	0.00000000000040800500	2022/12/12 16:54:45.925	0.00000000000017428900	2022/12/12 16:54:46.175	0.00000000000118895000	2022/12/12 16:54:46.425	0.00000000000326214000	2022/12/12 16:54:46.675	0.00000000000328208000	2022/12/12 16:54:46.926	0.00000000000016906500	2022/12/12 16:54:47.176	0.00000000000000146683	2022/12/12 16:54:47.927	0.00000000000150500000
2022/12/12 16:54:51.249	0.00000000002164400000	2022/12/12 16:54:51.499	0.00000000000098765600	2022/12/12 16:54:51.750	0.00000000000000213602	2022/12/12 16:54:52.000	0.00000000000040658100	2022/12/12 16:54:52.250	0.00000000000015703600	2022/12/12 16:54:52.500	0.00000000000116938000	2022/12/12 16:54:52.750	0.00000000000337007000	2022/12/12 16:54:53.000	0.00000000000326155000	2022/12/12 16:54:53.251	0.00000000000017905700	2022/12/12 16:54:53.501	0.00000000000000371842	2022/12/12 16:54:54.252	0.00000000000188125000
2022/12/12 16:54:57.574	0.00000000002171600000	2022/12/12 16:54:57.824	0.00000000000100157000	2022/12/12 16:54:58.325	0.00000000000041980900	2022/12/12 16:54:58.575	0.00000000000015741200	2022/12/12 16:54:58.825	0.00000000000118594000	2022/12/12 16:54:59.075	0.00000000000331395000	2022/12/12 16:54:59.325	0.00000000000324558000	2022/12/12 16:54:59.576	0.00000000000016625400	2022/12/12 16:54:59.826	0.00000000000000349375	2022/12/12 16:55:00.577	0.00000000000198875000
2022/12/12 16:55:03.899	0.00000000002191010000	2022/12/12 16:55:04.149	0.00000000000102248000	2022/12/12 16:55:04.650	0.00000000000038525800	2022/12/12 16:55:04.900	0.00000000000018953300	2022/12/12 16:55:05.150	0.00000000000116320000	2022/12/12 16:55:05.400	0.00000000000329530000	2022/12/12 16:55:05.650	0.00000000000327257000	2022/12/12 16:55:05.901	0.00000000000014590400	2022/12/12 16:55:06.902	0.00000000000161250000
2022/12/12 16:55:10.224	0.00000000002168810000	2022/12/12 16:55:10.474	0.00000000000102221000	2022/12/12 16:55:10.975	0.00000000000036773600	2022/12/12 16:55:11.225	0.00000000000015523000	2022/12/12 16:55:11.475	0.00000000000118932000	2022/12/12 16:55:11.725	0.00000000000326896000	2022/12/12 16:55:11.975	0.00000000000328697000	2022/12/12 16:55:12.226	0.00000000000015035400	2022/12/12 16:55:12.476	0.00000000000000188178	2022/12/12 16:55:13.227	0.00000000000198875000
2022/12/12 16:55:16.549	0.00000000002157150000	2022/12/12 16:55:16.799	0.00000000000097481000	2022/12/12 16:55:17.049	0.00000000000000681604	2022/12/12 16:55:17.300	0.00000000000035778700	2022/12/12 16:55:17.550	0.00000000000015027400	2022/12/12 16:55:17.800	0.00000000000120985000	2022/12/12 16:55:18.050	0.00000000000330965000	2022/12/12 16:55:18.300	0.00000000000331772000	2022/12/12 16:55:18.551	0.00000000000017676700	2022/12/12 16:55:18.801	0.00000000000000225105	2022/12/12 16:55:19.552	0.00000000000177375000
2022/12/12 16:55:22.874	0.00000000002178860000	2022/12/12 16:55:23.124	0.00000000000098432400	2022/12/12 16:55:23.374	0.00000000000000090139	2022/12/12 16:55:23.625	0.00000000000034263400	2022/12/12 16:55:23.875	0.00000000000015896000	2022/12/12 16:55:24.125	0.00000000000119679000	2022/12/12 16:55:24.375	0.00000000000329181000	2022/12/12 16:55:24.625	0.00000000000325504000	2022/12/12 16:55:24.876	0.00000000000016421700	2022/12/12 16:55:25.126	0.00000000000000133353	2022/12/12 16:55:25.877	0.00000000000172000000
2022/12/12 16:55:29.199	0.00000000002172840000	2022/12/12 16:55:29.449	0.00000000000100211000	2022/12/12 16:55:29.699	0.00000000000000312986	2022/12/12 16:55:29.950	0.00000000000034770800	2022/12/12 16:55:30.200	0.00000000000013681500	2022/12/12 16:55:30.450	0.00000000000117373000	2022/12/12 16:55:30.700	0.00000000000334927000	2022/12/12 16:55:30.950	0.00000000000332626000	2022/12/12 16:55:31.201	0.00000000000015861000	2022/12/12 16:55:32.202	0.00000000000182750000
2022/12/12 16:55:35.524	0.00000000002169990000	2022/12/12 16:55:35.774	0.00000000000098862400	2022/12/12 16:55:36.024	0.00000000000000168130	2022/12/12 16:55:36.275	0.00000000000035697500	2022/12/12 16:55:36.525	0.00000000000016753300	2022/12/12 16:55:36.775	0.00000000000119652000	2022/12/12 16:55:37.025	0.00000000000331094000	2022/12/12 16:55:37.275	0.00000000000332847000	2022/12/12 16:55:37.526	0.00000000000017583200	2022/12/12 16:55:38.527	0.00000000000209625000
2022/12/12 16:55:41.849	0.00000000002157790000	2022/12/12 16:55:42.099	0.00000000000100093000	2022/12/12 16:55:42.350	0.00000000000000654460	2022/12/12 16:55:42.600	0.00000000000038283400	2022/12/12 16:55:42.850	0.00000000000015289100	2022/12/12 16:55:43.100	0.00000000000118954000	2022/12/12 16:55:43.350	0.00000000000325709000	2022/12/12 16:55:43.600	0.00000000000324999000	2022/12/12 16:55:43.851	0.00000000000017531600	2022/12/12 16:55:44.101	0.00000000000000225965	2022/12/12 16:55:44.852	0.00000000000188125000
2022/12/12 16:55:48.174	0.00000000002148550000	2022/12/12 16:55:48.424	0.00000000000098335600	2022/12/12 16:55:48.674	0.00000000000000570287	2022/12/12 16:55:48.925	0.00000000000036452700	2022/12/12 16:55:49.175	0.00000000000014195900	2022/12/12 16:55:49.425	0.00000000000121700000	2022/12/12 16:55:49.675	0.00000000000329455000	2022/12/12 16:55:49.925	0.00000000000326638000	2022/12/12 16:55:50.176	0.00000000000018062600	2022/12/12 16:55:50.426	0.00000000000000015158	2022/12/12 16:55:51.177	0.00000000000188125000
2022/12/12 16:55:54.499	0.00000000002165480000	2022/12/12 16:55:54.749	0.00000000000099684800	2022/12/12 16:55:54.999	0.00000000000000195327	2022/12/12 16:55:55.250	0.00000000000036313500	2022/12/12 16:55:55.500	0.00000000000014144800	2022/12/12 16:55:55.750	0.00000000000117309000	2022/12/12 16:55:56.000	0.00000000000327117000	2022/12/12 16:55:56.250	0.00000000000331616000	2022/12/12 16:55:56.501	0.00000000000017166100	2022/12/12 16:55:56.751	0.00000000000000324865	2022/12/12 16:55:57.502	0.00000000000193500000
2022/12/12 16:56:00.824	0.00000000002175470000	2022/12/12 16:56:01.074	0.00000000000099717000	2022/12/12 16:56:01.324	0.00000000000000330723	2022/12/12 16:56:01.575	0.00000000000039991000	2022/12/12 16:56:01.825	0.00000000000017543400	2022/12/12 16:56:02.075	0.00000000000116616000	2022/12/12 16:56:02.325	0.00000000000330879000	2022/12/12 16:56:02.575	0.00000000000329880000	2022/12/12 16:56:02.826	0.00000000000016813000	2022/12/12 16:56:03.076	0.00000000000000005321	2022/12/12 16:56:03.827	0.00000000000188125000
2022/12/12 16:56:07.149	0.00000000002164460000	2022/12/12 16:56:07.399	0.00000000000099405300	2022/12/12 16:56:07.649	0.00000000000000264342	2022/12/12 16:56:07.900	0.00000000000040538200	2022/12/12 16:56:08.150	0.00000000000015750900	2022/12/12 16:56:08.400	0.00000000000121571000	2022/12/12 16:56:08.650	0.00000000000331320000	2022/12/12 16:56:08.900	0.00000000000322054000	2022/12/12 16:56:09.151	0.00000000000016394200	2022/12/12 16:56:10.152	0.00000000000172000000
2022/12/12 16:56:13.474	0.00000000002151130000	2022/12/12 16:56:13.724	0.00000000000099324600	2022/12/12 16:56:13.975	0.00000000000000372433	2022/12/12 16:56:14.225	0.00000000000028382700	2022/12/12 16:56:14.475	0.00000000000015918000	2022/12/12 16:56:14.725	0.00000000000116390000	2022/12/12 16:56:14.975	0.00000000000326440000	2022/12/12 16:56:15.225	0.00000000000328837000	2022/12/12 16:56:15.476	0.00000000000016900000	2022/12/12 16:56:15.726	0.00000000000000302290	2022/12/12 16:56:16.477	0.00000000000182750000
2022/12/12 16:56:19.799	0.00000000002163700000	2022/12/12 16:56:20.049	0.00000000000099975000	2022/12/12 16:56:20.299	0.00000000000000547229	2022/12/12 16:56:20.550	0.00000000000033665200	2022/12/12 16:56:20.800	0.00000000000010938100	2022/12/12 16:56:21.050	0.00000000000117029000	2022/12/12 16:56:21.300	0.00000000000326117000	2022/12/12 16:56:21.550	0.00000000000332744000	2022/12/12 16:56:21.801	0.00000000000015704100	2022/12/12 16:56:22.051	0.00000000000000376357	2022/12/12 16:56:22.802	0.00000000000182750000
2022/12/12 16:56:26.124	0.00000000002145370000	2022/12/12 16:56:26.374	0.00000000000100716000	2022/12/12 16:56:26.625	0.00000000000000443706	2022/12/12 16:56:26.875	0.00000000000035914100	2022/12/12 16:56:27.125	0.00000000000016105100	2022/12/12 16:56:27.375	0.00000000000116637000	2022/12/12 16:56:27.625	0.00000000000329407000	2022/12/12 16:56:27.875	0.00000000000322758000	2022/12/12 16:56:28.126	0.00000000000017420300	2022/12/12 16:56:28.376	0.00000000000000307826	2022/12/12 16:56:29.127	0.00000000000155875000
2022/12/12 16:56:32.449	0.00000000002147090000	2022/12/12 16:56:32.699	0.00000000000097142400	2022/12/12 16:56:32.950	0.00000000000000598506	2022/12/12 16:56:33.200	0.00000000000040066300	2022/12/12 16:56:33.450	0.00000000000017395600	2022/12/12 16:56:33.700	0.00000000000119061000	2022/12/12 16:56:33.950	0.00000000000323440000	2022/12/12 16:56:34.200	0.00000000000324424000	2022/12/12 16:56:34.451	0.00000000000017235400	2022/12/12 16:56:34.701	0.00000000000000390655	2022/12/12 16:56:35.452	0.00000000000172000000
2022/12/12 16:56:38.774	0.00000000002138980000	2022/12/12 16:56:39.024	0.00000000000099819100	2022/12/12 16:56:39.275	0.00000000000000223116	2022/12/12 16:56:39.525	0.00000000000035270700	2022/12/12 16:56:39.775	0.00000000000015460100	2022/12/12 16:56:40.025	0.00000000000116814000	2022/12/12 16:56:40.275	0.00000000000329880000	2022/12/12 16:56:40.525	0.00000000000329697000	2022/12/12 16:56:40.776	0.00000000000018844700	2022/12/12 16:56:41.026	0.00000000000000826783	2022/12/12 16:56:41.777	0.00000000000204250000
2022/12/12 16:56:45.099	0.00000000002161120000	2022/12/12 16:56:45.349	0.00000000000100442000	2022/12/12 16:56:45.599	0.00000000000000005483	2022/12/12 16:56:45.850	0.00000000000035966200	2022/12/12 16:56:46.100	0.00000000000015046200	2022/12/12 16:56:46.350	0.00000000000118255000	2022/12/12 16:56:46.600	0.00000000000325343000	2022/12/12 16:56:46.850	0.00000000000333954000	2022/12/12 16:56:47.101	0.00000000000016513000	2022/12/12 16:56:47.351	0.00000000000000094009	2022/12/12 16:56:48.102	0.00000000000209625000
2022/12/12 16:56:51.424	0.00000000002135540000	2022/12/12 16:56:51.674	0.00000000000098179800	2022/12/12 16:56:51.924	0.00000000000000712187	2022/12/12 16:56:52.175	0.00000000000035609900	2022/12/12 16:56:52.425	0.00000000000015716500	2022/12/12 16:56:52.675	0.00000000000120125000	2022/12/12 16:56:52.925	0.00000000000328401000	2022/12/12 16:56:53.175	0.00000000000321710000	2022/12/12 16:56:53.426	0.00000000000016449100	2022/12/12 16:56:53.676	0.00000000000000249023	2022/12/12 16:56:54.427	0.00000000000188125000
2022/12/12 16:56:57.749	0.00000000002163810000	2022/12/12 16:56:57.999	0.00000000000098814000	2022/12/12 16:56:58.249	0.00000000000000982443	2022/12/12 16:56:58.500	0.00000000000036911200	2022/12/12 16:56:58.750	0.00000000000016276000	2022/12/12 16:56:59.000	0.00000000000117191000	2022/12/12 16:56:59.250	0.00000000000325461000	2022/12/12 16:56:59.500	0.00000000000321075000	2022/12/12 16:56:59.751	0.00000000000015857300	2022/12/12 16:57:00.001	0.00000000000000703372	2022/12/12 16:57:00.752	0.00000000000209625000
2022/12/12 16:57:04.074	0.00000000002150160000	2022/12/12 16:57:04.324	0.00000000000099190300	2022/12/12 16:57:04.574	0.00000000000000165550	2022/12/12 16:57:04.825	0.00000000000034156500	2022/12/12 16:57:05.075	0.00000000000013821200	2022/12/12 16:57:05.325	0.00000000000115524000	2022/12/12 16:57:05.575	0.00000000000328149000	2022/12/12 16:57:05.825	0.00000000000322908000	2022/12/12 16:57:06.076	0.00000000000017194600	2022/12/12 16:57:06.326	0.00000000000000384312	2022/12/12 16:57:07.077	0.00000000000177375000
2022/12/12 16:57:10.399	0.00000000002146770000	2022/12/12 16:57:10.649	0.00000000000100173000	2022/12/12 16:57:11.150	0.00000000000033663600	2022/12/12 16:57:11.400	0.00000000000015065000	2022/12/12 16:57:11.650	0.00000000000115395000	2022/12/12 16:57:11.900	0.00000000000323591000	2022/12/12 16:57:12.150	0.00000000000322355000	2022/12/12 16:57:12.401	0.00000000000015226300	2022/12/12 16:57:12.651	0.00000000000000788459	2022/12/12 16:57:13.402	0.00000000000182750000
2022/12/12 16:57:16.724	0.00000000002169620000	2022/12/12 16:57:16.974	0.00000000000098378600	2022/12/12 16:57:17.224	0.00000000000000785986	2022/12/12 16:57:17.475	0.00000000000032657400	2022/12/12 16:57:17.725	0.00000000000016618400	2022/12/12 16:57:17.975	0.00000000000119024000	2022/12/12 16:57:18.225	0.00000000000326515000	2022/12/12 16:57:18.475	0.00000000000320704000	2022/12/12 16:57:18.726	0.00000000000016798400	2022/12/12 16:57:18.976	0.00000000000001366910	2022/12/12 16:57:19.727	0.00000000000177375000
2022/12/12 16:57:23.049	0.00000000002143280000	2022/12/12 16:57:23.299	0.00000000000096416800	2022/12/12 16:57:23.549	0.00000000000000975133	2022/12/12 16:57:23.800	0.00000000000029882800	2022/12/12 16:57:24.050	0.00000000000016363100	2022/12/12 16:57:24.300	0.00000000000117019000	2022/12/12 16:57:24.550	0.00000000000327574000	2022/12/12 16:57:24.800	0.00000000000324279000	2022/12/12 16:57:25.051	0.00000000000017040900	2022/12/12 16:57:25.301	0.00000000000001062740	2022/12/12 16:57:26.052	0.00000000000225750000
2022/12/12 16:57:29.374	0.00000000002177360000	2022/12/12 16:57:29.624	0.00000000000098878500	2022/12/12 16:57:29.874	0.00000000000000258430	2022/12/12 16:57:30.125	0.00000000000033712500	2022/12/12 16:57:30.375	0.00000000000014731800	2022/12/12 16:57:30.625	0.00000000000115197000	2022/12/12 16:57:30.875	0.00000000000317802000	2022/12/12 16:57:31.125	0.00000000000324429000	2022/12/12 16:57:31.376	0.00000000000016458700	2022/12/12 16:57:31.626	0.00000000000000761315	2022/12/12 16:57:32.377	0.00000000000150500000
2022/12/12 16:57:35.699	0.00000000002133500000	2022/12/12 16:57:35.949	0.00000000000097964800	2022/12/12 16:57:36.200	0.00000000000000687785	2022/12/12 16:57:36.450	0.00000000000037253600	2022/12/12 16:57:36.700	0.00000000000015012900	2022/12/12 16:57:36.950	0.00000000000116046000	2022/12/12 16:57:37.200	0.00000000000331772000	2022/12/12 16:57:37.450	0.00000000000326810000	2022/12/12 16:57:37.701	0.00000000000014529100	2022/12/12 16:57:37.951	0.00000000000000602591	2022/12/12 16:57:38.702	0.00000000000182750000
2022/12/12 16:57:42.024	0.00000000002143060000	2022/12/12 16:57:42.274	0.00000000000099765400	2022/12/12 16:57:42.524	0.00000000000000809744	2022/12/12 16:57:42.775	0.00000000000034092000	2022/12/12 16:57:43.025	0.00000000000015237500	2022/12/12 16:57:43.275	0.00000000000116132000	2022/12/12 16:57:43.525	0.00000000000329600000	2022/12/12 16:57:43.775	0.00000000000319237000	2022/12/12 16:57:44.026	0.00000000000015213900	2022/12/12 16:57:44.276	0.00000000000001468390	2022/12/12 16:57:45.027	0.00000000000209625000
2022/12/12 16:57:48.349	0.00000000002142100000	2022/12/12 16:57:48.599	0.00000000000098394800	2022/12/12 16:57:48.849	0.00000000000000690257	2022/12/12 16:57:49.100	0.00000000000032527300	2022/12/12 16:57:49.350	0.00000000000012080300	2022/12/12 16:57:49.600	0.00000000000116325000	2022/12/12 16:57:49.850	0.00000000000322602000	2022/12/12 16:57:50.100	0.00000000000316351000	2022/12/12 16:57:50.351	0.00000000000017131700	2022/12/12 16:57:50.601	0.00000000000000810496	2022/12/12 16:57:51.352	0.00000000000150500000
2022/12/12 16:57:54.674	0.00000000002137100000	2022/12/12 16:57:54.924	0.00000000000099174100	2022/12/12 16:57:55.425	0.00000000000037417000	2022/12/12 16:57:55.675	0.00000000000015692800	2022/12/12 16:57:55.925	0.00000000000115546000	2022/12/12 16:57:56.175	0.00000000000325580000	2022/12/12 16:57:56.425	0.00000000000313905000	2022/12/12 16:57:56.676	0.00000000000015994300	2022/12/12 16:57:56.926	0.00000000000000720895	2022/12/12 16:57:57.677	0.00000000000209625000
2022/12/12 16:58:00.999	0.00000000002147580000	2022/12/12 16:58:01.249	0.00000000000096873600	2022/12/12 16:58:01.499	0.00000000000001039520	2022/12/12 16:58:01.750	0.00000000000031172300	2022/12/12 16:58:02.000	0.00000000000013577700	2022/12/12 16:58:02.250	0.00000000000116884000	2022/12/12 16:58:02.500	0.00000000000324386000	2022/12/12 16:58:02.750	0.00000000000316195000	2022/12/12 16:58:03.001	0.00000000000016300200	2022/12/12 16:58:03.251	0.00000000000001009040	2022/12/12 16:58:04.002	0.00000000000204250000
2022/12/12 16:58:07.324	0.00000000002142900000	2022/12/12 16:58:07.574	0.00000000000098190500	2022/12/12 16:58:07.824	0.00000000000000552926	2022/12/12 16:58:08.075	0.00000000000025515600	2022/12/12 16:58:08.325	0.00000000000011463200	2022/12/12 16:58:08.575	0.00000000000114788000	2022/12/12 16:58:08.825	0.00000000000326520000	2022/12/12 16:58:09.075	0.00000000000327961000	2022/12/12 16:58:09.326	0.00000000000011969000	2022/12/12 16:58:09.576	0.00000000000000208765	2022/12/12 16:58:10.327	0.00000000000155875000
2022/12/12 16:58:13.649	0.00000000002151290000	2022/12/12 16:58:13.899	0.00000000000100738000	2022/12/12 16:58:14.149	0.00000000000000076486	2022/12/12 16:58:14.400	0.00000000000038028600	2022/12/12 16:58:14.650	0.00000000000016192100	2022/12/12 16:58:14.900	0.00000000000112488000	2022/12/12 16:58:15.150	0.00000000000322962000	2022/12/12 16:58:15.400	0.00000000000319662000	2022/12/12 16:58:15.651	0.00000000000015335900	2022/12/12 16:58:15.901	0.00000000000000099223	2022/12/12 16:58:16.652	0.00000000000204250000
2022/12/12 16:58:19.974	0.00000000002139680000	2022/12/12 16:58:20.224	0.00000000000098217400	2022/12/12 16:58:20.725	0.00000000000035840500	2022/12/12 16:58:20.975	0.00000000000017083900	2022/12/12 16:58:21.225	0.00000000000116298000	2022/12/12 16:58:21.475	0.00000000000328826000	2022/12/12 16:58:21.725	0.00000000000324112000	2022/12/12 16:58:21.976	0.00000000000015810000	2022/12/12 16:58:22.226	0.00000000000000022145	2022/12/12 16:58:22.977	0.00000000000215000000
2022/12/12 16:58:26.299	0.00000000002137630000	2022/12/12 16:58:26.549	0.00000000000098023900	2022/12/12 16:58:27.050	0.00000000000034195700	2022/12/12 16:58:27.300	0.00000000000017129500	2022/12/12 16:58:27.550	0.00000000000120529000	2022/12/12 16:58:27.800	0.00000000000329901000	2022/12/12 16:58:28.050	0.00000000000314265000	2022/12/12 16:58:28.301	0.00000000000015743300	2022/12/12 16:58:29.302	0.00000000000215000000
2022/12/12 16:58:32.624	0.00000000002140000000	2022/12/12 16:58:32.874	0.00000000000098281900	2022/12/12 16:58:33.125	0.00000000000000252033	2022/12/12 16:58:33.375	0.00000000000031096500	2022/12/12 16:58:33.625	0.00000000000014550100	2022/12/12 16:58:33.875	0.00000000000115116000	2022/12/12 16:58:34.125	0.00000000000323865000	2022/12/12 16:58:34.375	0.00000000000318366000	2022/12/12 16:58:34.626	0.00000000000011794300	2022/12/12 16:58:34.876	0.00000000000000024510	2022/12/12 16:58:35.627	0.00000000000215000000
2022/12/12 16:58:38.949	0.00000000002140270000	2022/12/12 16:58:39.199	0.00000000000098330300	2022/12/12 16:58:39.450	0.00000000000000626402	2022/12/12 16:58:39.700	0.00000000000032002200	2022/12/12 16:58:39.950	0.00000000000016518900	2022/12/12 16:58:40.200	0.00000000000110219000	2022/12/12 16:58:40.450	0.00000000000325843000	2022/12/12 16:58:40.700	0.00000000000318511000	2022/12/12 16:58:40.951	0.00000000000016058300	2022/12/12 16:58:41.201	0.00000000000000352331	2022/12/12 16:58:41.952	0.00000000000215000000
2022/12/12 16:58:45.274	0.00000000002138060000	2022/12/12 16:58:45.524	0.00000000000098690400	2022/12/12 16:58:46.025	0.00000000000034911700	2022/12/12 16:58:46.275	0.00000000000016034700	2022/12/12 16:58:46.525	0.00000000000114810000	2022/12/12 16:58:46.775	0.00000000000324472000	2022/12/12 16:58:47.025	0.00000000000320344000	2022/12/12 16:58:47.276	0.00000000000015268700	2022/12/12 16:58:48.277	0.00000000000204250000
2022/12/12 16:58:51.599	0.00000000002132850000	2022/12/12 16:58:51.849	0.00000000000098443100	2022/12/12 16:58:52.099	0.00000000000000334647	2022/12/12 16:58:52.350	0.00000000000030327300	2022/12/12 16:58:52.600	0.00000000000016181900	2022/12/12 16:58:52.850	0.00000000000117884000	2022/12/12 16:58:53.100	0.00000000000322064000	2022/12/12 16:58:53.350	0.00000000000315028000	2022/12/12 16:58:53.601	0.00000000000015767500	2022/12/12 16:58:54.602	0.00000000000204250000
2022/12/12 16:58:57.924	0.00000000002137900000	2022/12/12 16:58:58.174	0.00000000000098496900	2022/12/12 16:58:58.424	0.00000000000000154746	2022/12/12 16:58:58.675	0.00000000000037541700	2022/12/12 16:58:58.925	0.00000000000011655100	2022/12/12 16:58:59.175	0.00000000000116535000	2022/12/12 16:58:59.425	0.00000000000320296000	2022/12/12 16:58:59.675	0.00000000000312776000	2022/12/12 16:58:59.926	0.00000000000017277900	2022/12/12 16:59:00.927	0.00000000000188125000
2022/12/12 16:59:04.249	0.00000000002145480000	2022/12/12 16:59:04.499	0.00000000000098276500	2022/12/12 16:59:05.000	0.00000000000036847200	2022/12/12 16:59:05.250	0.00000000000016047000	2022/12/12 16:59:05.500	0.00000000000113649000	2022/12/12 16:59:05.750	0.00000000000320694000	2022/12/12 16:59:06.000	0.00000000000328880000	2022/12/12 16:59:06.251	0.00000000000016431300	2022/12/12 16:59:07.252	0.00000000000188125000
2022/12/12 16:59:10.574	0.00000000002160480000	2022/12/12 16:59:10.824	0.00000000000098991400	2022/12/12 16:59:11.325	0.00000000000042829600	2022/12/12 16:59:11.575	0.00000000000015070400	2022/12/12 16:59:11.825	0.00000000000116121000	2022/12/12 16:59:12.075	0.00000000000319920000	2022/12/12 16:59:12.325	0.00000000000317737000	2022/12/12 16:59:12.576	0.00000000000014676400	2022/12/12 16:59:13.577	0.00000000000198875000
2022/12/12 16:59:16.899	0.00000000002139840000	2022/12/12 16:59:17.149	0.00000000000095863100	2022/12/12 16:59:17.400	0.00000000000000572007	2022/12/12 16:59:17.650	0.00000000000034132300	2022/12/12 16:59:17.900	0.00000000000013866900	2022/12/12 16:59:18.150	0.00000000000114783000	2022/12/12 16:59:18.400	0.00000000000322844000	2022/12/12 16:59:18.650	0.00000000000316173000	2022/12/12 16:59:18.901	0.00000000000016659800	2022/12/12 16:59:19.902	0.00000000000182750000
2022/12/12 16:59:23.224	0.00000000002132100000	2022/12/12 16:59:23.474	0.00000000000096938100	2022/12/12 16:59:23.975	0.00000000000036773600	2022/12/12 16:59:24.225	0.00000000000016819900	2022/12/12 16:59:24.475	0.00000000000116868000	2022/12/12 16:59:24.725	0.00000000000323365000	2022/12/12 16:59:24.975	0.00000000000317952000	2022/12/12 16:59:25.226	0.00000000000014754900	2022/12/12 16:59:25.476	0.00000000000000455370	2022/12/12 16:59:26.227	0.00000000000182750000
2022/12/12 16:59:29.549	0.00000000002133230000	2022/12/12 16:59:29.799	0.00000000000098023900	2022/12/12 16:59:30.300	0.00000000000039509400	2022/12/12 16:59:30.550	0.00000000000017774500	2022/12/12 16:59:30.800	0.00000000000116976000	2022/12/12 16:59:31.050	0.00000000000327859000	2022/12/12 16:59:31.301	0.00000000000313550000	2022/12/12 16:59:31.551	0.00000000000017831500	2022/12/12 16:59:32.552	0.00000000000177375000
2022/12/12 16:59:35.874	0.00000000002115810000	2022/12/12 16:59:36.124	0.00000000000098400100	2022/12/12 16:59:36.625	0.00000000000040234500	2022/12/12 16:59:36.875	0.00000000000017455800	2022/12/12 16:59:37.125	0.00000000000116003000	2022/12/12 16:59:37.375	0.00000000000317125000	2022/12/12 16:59:37.625	0.00000000000313292000	2022/12/12 16:59:37.876	0.00000000000015461700	2022/12/12 16:59:38.126	0.00000000000000530029	2022/12/12 16:59:38.877	0.00000000000188125000
2022/12/12 16:59:42.199	0.00000000002128930000	2022/12/12 16:59:42.449	0.00000000000097287500	2022/12/12 16:59:42.699	0.00000000000000161142	2022/12/12 16:59:42.950	0.00000000000042817200	2022/12/12 16:59:43.200	0.00000000000014765600	2022/12/12 16:59:43.450	0.00000000000109693000	2022/12/12 16:59:43.700	0.00000000000321790000	2022/12/12 16:59:43.950	0.00000000000316883000	2022/12/12 16:59:44.201	0.00000000000015672400	2022/12/12 16:59:44.451	0.00000000000000079658	2022/12/12 16:59:45.202	0.00000000000172000000
2022/12/12 16:59:48.524	0.00000000002121080000	2022/12/12 16:59:48.774	0.00000000000093820600	2022/12/12 16:59:49.024	0.00000000000000663060	2022/12/12 16:59:49.275	0.00000000000026095600	2022/12/12 16:59:49.525	0.00000000000012915000	2022/12/12 16:59:49.775	0.00000000000112294000	2022/12/12 16:59:50.025	0.00000000000316001000	2022/12/12 16:59:50.275	0.00000000000310481000	2022/12/12 16:59:50.526	0.00000000000017079600	2022/12/12 16:59:51.527	0.00000000000188125000
2022/12/12 16:59:54.849	0.00000000002144680000	2022/12/12 16:59:55.099	0.00000000000096610300	2022/12/12 16:59:55.600	0.00000000000037555600	2022/12/12 16:59:55.850	0.00000000000015489100	2022/12/12 16:59:56.100	0.00000000000113837000	2022/12/12 16:59:56.350	0.00000000000317517000	2022/12/12 16:59:56.600	0.00000000000325295000	2022/12/12 16:59:56.851	0.00000000000018252400	2022/12/12 16:59:57.101	0.00000000000000630165	2022/12/12 16:59:57.852	0.00000000000155875000
2022/12/12 17:00:01.174	0.00000000002138820000	2022/12/12 17:00:01.424	0.00000000000099786900	2022/12/12 17:00:01.675	0.00000000000000018974	2022/12/12 17:00:01.925	0.00000000000041442800	2022/12/12 17:00:02.175	0.00000000000016406100	2022/12/12 17:00:02.425	0.00000000000111380000	2022/12/12 17:00:02.675	0.00000000000323747000	2022/12/12 17:00:02.925	0.00000000000317883000	2022/12/12 17:00:03.176	0.00000000000017576200	2022/12/12 17:00:04.177	0.00000000000204250000
